Daily-integrated downwelling PAR flux calculated by combining light penetration measured with a hyperspectral profiler radiometer (Hyperpro) and surface light flux measured with a shipboard PAR radiometer. Daily PAR flux is expressed in moles phot. m^-2 d^-1 and it was processed with the procedure described in Barone et al. (GBC, 20022) including extrapolation beyond the maximum measured depth.
First three rows are year, month, and day. The first six profiles are in the cyclone, and the last six are in the anticyclone.
First column is depth (m). 

NaN,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017
NaN,7,7,7,7,7,7,7,7,7,7,7,7
NaN,4,4,5,5,6,6,9,9,10,10,11,11
122,0.072933,0.085088,0.17096,0.17096,0.20254,0.20254,0.22291,0.20265,0.25964,0.24406,0.22813,0.22328
123,0.068881,0.081037,0.16562,0.15493,0.19215,0.19215,0.21278,0.18745,0.24406,0.23368,0.20871,0.20871
124,0.068881,0.076985,0.16028,0.14959,0.18696,0.18696,0.20265,0.17732,0.23887,0.2181,0.19415,0.19901
125,0.064829,0.076985,0.14425,0.13891,0.18177,0.18177,0.19758,0.16719,0.2181,0.20252,0.1893,0.1893
126,0.056726,0.072933,0.13891,0.13356,0.16619,0.17138,0.19252,0.15705,0.20252,0.19214,0.17959,0.18444
127,0.052674,0.064829,0.13356,0.12822,0.1558,0.16099,0.17732,0.15705,0.19214,0.18694,0.16988,0.17959
128,0.052674,0.060777,0.12822,0.12822,0.15061,0.15061,0.15705,0.15199,0.18175,0.18175,0.16503,0.16503
129,0.048622,0.056726,0.12288,0.12288,0.14022,0.14022,0.14692,0.14185,0.17656,0.17656,0.16503,0.15532
130,0.048622,0.052674,0.11754,0.11754,0.13503,0.13503,0.13679,0.13172,0.17136,0.16617,0.15532,0.15047
131,0.048622,0.052674,0.11754,0.10685,0.13503,0.12983,0.13172,0.12159,0.16617,0.15059,0.14076,0.14561
132,0.04457,0.048622,0.10685,0.10151,0.12983,0.12464,0.12666,0.11652,0.15059,0.1454,0.13591,0.14076
133,0.040518,0.048622,0.10151,0.096165,0.12464,0.12464,0.12666,0.11146,0.14021,0.14021,0.13105,0.13591
134,0.040518,0.04457,0.096165,0.090823,0.11425,0.11945,0.12159,0.10639,0.13501,0.12982,0.1262,0.13591
135,0.036466,0.040518,0.090823,0.090823,0.10906,0.10906,0.11146,0.10132,0.12982,0.12982,0.1262,0.13105
136,0.036466,0.036466,0.08548,0.08548,0.10387,0.10387,0.10639,0.096258,0.12463,0.12463,0.12135,0.12135
137,0.032415,0.036466,0.08548,0.08548,0.098673,0.098673,0.10132,0.086126,0.12463,0.12463,0.11649,0.11649
138,0.032415,0.032415,0.08548,0.080138,0.09348,0.09348,0.10132,0.081059,0.11944,0.11424,0.10678,0.11164
139,0.032415,0.032415,0.080138,0.069453,0.09348,0.088286,0.096258,0.081059,0.11424,0.10905,0.10193,0.10678
140,0.032415,0.028363,0.074795,0.069453,0.088286,0.088286,0.096258,0.075993,0.10386,0.10386,0.10193,0.10193
141,0.028363,0.028363,0.069453,0.06411,0.083093,0.083093,0.091192,0.070927,0.098664,0.098664,0.097076,0.10193
142,0.028363,0.024311,0.06411,0.06411,0.0779,0.0779,0.086126,0.070927,0.093471,0.093471,0.092222,0.097076
143,0.024311,0.024311,0.06411,0.06411,0.072706,0.072706,0.081059,0.070927,0.088279,0.093471,0.092222,0.092222
144,0.024311,0.024311,0.06411,0.058768,0.072706,0.072706,0.075993,0.065861,0.088279,0.088279,0.087369,0.087369
145,0.024311,0.024311,0.058768,0.058768,0.067513,0.067513,0.075993,0.060795,0.083086,0.083086,0.082515,0.082515
146,0.024311,0.024311,0.058768,0.053425,0.067513,0.06232,0.070927,0.060795,0.083086,0.077893,0.082515,0.082515
147,0.024311,0.024311,0.053425,0.053425,0.067513,0.06232,0.070927,0.060795,0.077893,0.0727,0.077661,0.077661
148,0.020259,0.024311,0.053425,0.048083,0.06232,0.06232,0.065861,0.060795,0.0727,0.0727,0.072807,0.077661
149,0.020259,0.024311,0.048083,0.048083,0.057126,0.057126,0.060795,0.060795,0.067507,0.067507,0.072807,0.072807
150,0.020259,0.024311,0.048083,0.04274,0.057126,0.057126,0.055728,0.055728,0.062314,0.067507,0.072807,0.072807
151,0.016207,0.020259,0.048083,0.04274,0.051933,0.051933,0.055728,0.055728,0.062314,0.067507,0.072807,0.067953
152,0.016207,0.020259,0.04274,0.04274,0.051933,0.051933,0.050662,0.055728,0.062314,0.062314,0.067953,0.0631
153,0.016207,0.020259,0.04274,0.04274,0.051933,0.04674,0.050662,0.050662,0.062314,0.057121,0.0631,0.0631
154,0.016207,0.016207,0.04274,0.037398,0.04674,0.04674,0.045596,0.050662,0.057121,0.057121,0.0631,0.058246
155,0.016207,0.016207,0.037398,0.037398,0.04674,0.04674,0.045596,0.050662,0.051929,0.051929,0.058246,0.058246
156,0.016207,0.016207,0.037398,0.037398,0.041546,0.04674,0.045596,0.045596,0.051929,0.051929,0.058246,0.058246
157,0.012155,0.016207,0.037398,0.032055,0.041546,0.041546,0.04053,0.045596,0.051929,0.051929,0.053392,0.053392
158,0.012155,0.016207,0.037398,0.032055,0.041546,0.041546,0.035464,0.045596,0.046736,0.046736,0.053392,0.053392
159,0.012155,0.016207,0.032055,0.032055,0.036353,0.036353,0.035464,0.04053,0.046736,0.046736,0.053392,0.048538
160,0.012155,0.016207,0.032055,0.032055,0.036353,0.036353,0.035464,0.04053,0.046736,0.046736,0.048538,0.048538
161,0.012155,0.012155,0.032055,0.032055,0.036353,0.036353,0.035464,0.04053,0.046736,0.041543,0.048538,0.048538
162,0.012155,0.012155,0.032055,0.026713,0.036353,0.036353,0.035464,0.035464,0.041543,0.041543,0.043684,0.043684
163,0.012155,0.012155,0.032055,0.026713,0.03116,0.036353,0.030397,0.035464,0.041543,0.041543,0.043684,0.043684
164,0.012155,0.012155,0.026713,0.026713,0.03116,0.03116,0.030397,0.035464,0.041543,0.03635,0.043684,0.043684
165,0.0081037,0.012155,0.026713,0.026713,0.03116,0.03116,0.030397,0.035464,0.03635,0.03635,0.043684,0.043684
166,0.0081037,0.012155,0.026713,0.024252,0.03116,0.03116,0.030397,0.030397,0.03635,0.03635,0.03883,0.03883
167,0.0081037,0.012155,0.026713,0.023303,0.025967,0.025967,0.025331,0.030397,0.03635,0.03635,0.03883,0.03883
168,0.0081037,0.012155,0.026713,0.02239,0.025967,0.025967,0.025331,0.030397,0.03635,0.031157,0.03883,0.033977
169,0.0081037,0.012155,0.026713,0.021514,0.025967,0.025967,0.025331,0.030397,0.03635,0.031157,0.033977,0.033977
170,0.0081037,0.0081037,0.02137,0.020671,0.025967,0.025967,0.025331,0.025331,0.031157,0.031157,0.033977,0.033977
171,0.0081037,0.0081037,0.02137,0.019862,0.025967,0.025967,0.025331,0.025331,0.031157,0.031157,0.033977,0.033977
172,0.0081037,0.0081037,0.02137,0.019084,0.020773,0.025967,0.025331,0.025331,0.031157,0.031157,0.033977,0.033977
173,0.0081037,0.0081037,0.02137,0.018337,0.020773,0.020773,0.020265,0.025331,0.031157,0.025964,0.033977,0.033977
174,0.0081037,0.0081037,0.02137,0.017619,0.020773,0.020773,0.020265,0.025331,0.025964,0.025964,0.033977,0.029123
175,0.0081037,0.0081037,0.02137,0.016929,0.020773,0.020773,0.020265,0.025331,0.025964,0.025964,0.029123,0.029123
176,0.0081037,0.0081037,0.02137,0.016266,0.020773,0.020773,0.020265,0.020265,0.025964,0.025964,0.029123,0.029123
177,0.0081037,0.0081037,0.016028,0.015629,0.020773,0.020773,0.020265,0.020265,0.025964,0.025964,0.029123,0.029123
178,0.0081037,0.0081037,0.016028,0.015017,0.020773,0.020773,0.020265,0.020265,0.025964,0.020771,0.029123,0.024269
179,0.0081037,0.0070936,0.017017,0.014429,0.01558,0.018355,0.020265,0.019523,0.025964,0.022205,0.026758,0.025545
180,0.0067346,0.00684,0.01643,0.013864,0.017002,0.017675,0.017691,0.018787,0.020771,0.021401,0.025906,0.024691
181,0.0065454,0.0065955,0.015863,0.013321,0.016356,0.017021,0.017078,0.01808,0.022249,0.020626,0.02508,0.023867
182,0.0063616,0.0063598,0.015315,0.0128,0.015734,0.01639,0.016486,0.017399,0.021496,0.019879,0.024281,0.023069
183,0.006183,0.0061325,0.014786,0.012298,0.015137,0.015783,0.015914,0.016744,0.020768,0.019159,0.023507,0.022299
184,0.0060094,0.0059133,0.014276,0.011817,0.014561,0.015199,0.015362,0.016113,0.020065,0.018466,0.022758,0.021554
185,0.0058406,0.0057019,0.013783,0.011354,0.014008,0.014636,0.01483,0.015506,0.019385,0.017797,0.022032,0.020834
186,0.0056766,0.0054981,0.013307,0.01091,0.013476,0.014094,0.014315,0.014922,0.018729,0.017153,0.02133,0.020138
187,0.0055172,0.0053016,0.012848,0.010482,0.012964,0.013572,0.013819,0.01436,0.018095,0.016532,0.02065,0.019465
188,0.0053623,0.0051121,0.012405,0.010072,0.012472,0.013069,0.01334,0.013819,0.017482,0.015933,0.019992,0.018815
189,0.0052117,0.0049294,0.011976,0.0096776,0.011998,0.012585,0.012877,0.013299,0.01689,0.015356,0.019355,0.018187
190,0.0050654,0.0047532,0.011563,0.0092986,0.011542,0.012119,0.012431,0.012798,0.016318,0.0148,0.018738,0.017579
191,0.0049232,0.0045833,0.011164,0.0089345,0.011103,0.01167,0.012,0.012316,0.015765,0.014264,0.018141,0.016992
192,0.0047849,0.0044195,0.010778,0.0085847,0.010682,0.011238,0.011584,0.011852,0.015231,0.013748,0.017563,0.016424
193,0.0046505,0.0042615,0.010406,0.0082485,0.010276,0.010821,0.011182,0.011406,0.014716,0.01325,0.017003,0.015876
194,0.00452,0.0041092,0.010047,0.0079256,0.0098854,0.010421,0.010794,0.010976,0.014217,0.01277,0.016461,0.015345
195,0.004393,0.0039623,0.0097003,0.0076152,0.0095099,0.010035,0.01042,0.010563,0.013736,0.012308,0.015937,0.014833
196,0.0042697,0.0038207,0.0093655,0.007317,0.0091486,0.0096629,0.010059,0.010165,0.013271,0.011862,0.015429,0.014337
197,0.0041498,0.0036841,0.0090422,0.0070305,0.008801,0.009305,0.0097099,0.0097821,0.012821,0.011433,0.014937,0.013859
198,0.0040333,0.0035524,0.0087301,0.0067552,0.0084667,0.0089603,0.0093732,0.0094137,0.012387,0.011019,0.014461,0.013396
199,0.00392,0.0034254,0.0084287,0.0064907,0.008145,0.0086285,0.0090482,0.0090591,0.011968,0.01062,0.014,0.012948
200,0.0038099,0.003303,0.0081378,0.0062366,0.0078356,0.0083089,0.0087344,0.0087179,0.011562,0.010235,0.013554,0.012516
201,0.0037029,0.0031849,0.0078569,0.0059924,0.0075379,0.0080011,0.0084316,0.0083896,0.011171,0.0098646,0.013122,0.012098
202,0.003599,0.0030711,0.0075857,0.0057577,0.0072515,0.0077048,0.0081392,0.0080736,0.010793,0.0095074,0.012704,0.011693
203,0.0034979,0.0029613,0.0073238,0.0055323,0.006976,0.0074194,0.007857,0.0077695,0.010427,0.0091632,0.012299,0.011303
204,0.0033997,0.0028555,0.007071,0.0053156,0.006711,0.0071446,0.0075845,0.0074769,0.010074,0.0088314,0.011907,0.010925
205,0.0033042,0.0027534,0.0068269,0.0051075,0.006456,0.00688,0.0073216,0.0071953,0.0097329,0.0085116,0.011528,0.01056
206,0.0032114,0.002655,0.0065913,0.0049075,0.0062108,0.0066251,0.0070677,0.0069243,0.0094034,0.0082035,0.01116,0.010208
207,0.0031213,0.0025601,0.0063638,0.0047154,0.0059748,0.0063797,0.0068226,0.0066635,0.0090849,0.0079064,0.010804,0.0098667
