feature,mzmed,rtmed,compound_name,structure,class,cruise,polarity
FT0596,109.02836337167976,3.899183654785156,NA,NA,NA,MS,neg
FT0597,109.02842576080177,4.607231140136719,NA,NA,NA,MS,neg
FT0656,115.00263982548556,11.805240885416667,Fumaric acid,NA,NA,MS,neg
FT0706,118.94102582981157,15.104432169596354,NA,NA,NA,MS,neg
FT0733,121.04343205670264,13.08158467610677,NA,NA,NA,MS,neg
FT0768,124.00640530513368,11.186592610677083,Taurine,NA,NA,MS,neg
FT0770,124.99040991090337,7.54503428141276,Isethionic acid,NA,NA,MS,neg
FT0771,124.99040558788283,2.762826792399089,NA,NA,NA,MS,neg
FT0778,126.90403972903218,5.065583038330078,NA,NA,NA,MS,neg
FT0788,126.9970986957708,6.905142211914063,NA,NA,NA,MS,neg
FT0827,131.03393760310135,3.2364433288574217,NA,NA,NA,MS,neg
FT0856,132.86691226378065,9.6911376953125,NA,NA,NA,MS,neg
FT0873,133.01324485227994,13.807177734375,Malic acid,NA,NA,MS,neg
FT0883,134.04627962637963,4.687834676106771,Adenine,NA,NA,MS,neg
FT0895,134.89368283793476,9.392789204915363,NA,NA,NA,MS,neg
FT0925,136.939152581761,15.080181884765627,NA,NA,NA,MS,neg
FT0930,137.02344196410033,7.694496154785156,Salicylic acid,NA,NA,MS,neg
FT0931,137.02342513630123,6.539761098225911,NA,NA,NA,MS,neg
FT0949,138.02679570116624,2.068699518839518,NA,NA,NA,MS,neg
FT0966,142.91636372435852,8.819891357421875,NA,NA,NA,MS,neg
FT0983,144.0445455423584,2.069683647155762,NA,NA,NA,MS,neg
FT1009,146.04505585627834,12.309947204589845,NA,NA,NA,MS,neg
FT1032,150.04131698044912,8.385018412272135,Guanine,NA,NA,MS,neg
FT1043,153.0184761352278,4.242702356974283,"2,5-Dihydroxybenzoic acid",NA,NA,MS,neg
FT1061,155.00900152222903,7.567305755615235,Orotic acid,NA,NA,MS,neg
FT1123,166.0171820415763,4.9362848917643225,N-Acetyltaurine,NA,NA,MS,neg
FT1124,166.01717286225465,4.151179377237956,NA,NA,NA,MS,neg
FT1125,166.017262282302,5.6990208943684895,NA,NA,NA,MS,neg
FT1140,167.0203434307825,10.718076578776042,NA,NA,NA,MS,neg
FT1141,167.99645851139715,13.11382802327474,L-Cysteic acid,NA,NA,MS,neg
FT1148,172.00670140814267,7.204746500651042,Sulfanilic acid,NA,NA,MS,neg
FT1150,172.13843700813004,1.607754898071289,NA,NA,NA,MS,neg
FT1166,173.00847057915453,15.68544921875,cis-Aconitic acid,NA,NA,MS,neg
FT1169,173.0448155341874,11.180345153808592,Shikimic acid,NA,NA,MS,neg
FT1170,173.0449308266592,11.768804931640624,NA,NA,NA,MS,neg
FT1171,174.08770445677712,12.39552714029948,NA,NA,NA,MS,neg
FT1179,176.91634152613844,14.683449300130208,NA,NA,NA,MS,neg
FT1181,177.0429626913562,9.508140055338542,NA,NA,NA,MS,neg
FT1182,178.07148734011977,7.408718109130859,NA,NA,NA,MS,neg
FT1185,179.08691098935492,5.713243103027343,NA,NA,NA,MS,neg
FT1186,179.08684376581496,4.861662292480469,NA,NA,NA,MS,neg
FT1196,182.82443669485357,8.48818105061849,NA,NA,NA,MS,neg
FT1197,182.82449148588248,9.15657958984375,NA,NA,NA,MS,neg
FT1208,187.10824458787815,9.463248697916669,NA,NA,NA,MS,neg
FT1233,196.92293964931807,14.677587381998698,NA,NA,NA,MS,neg
FT1235,196.93078167273637,14.67418416341146,NA,NA,NA,MS,neg
FT1247,205.035870538055,2.0062503814697266,Lipoic acid,NA,NA,MS,neg
FT1257,210.93131130776015,8.853970336914063,NA,NA,NA,MS,neg
FT1263,212.0749225697624,9.143223063151042,NA,NA,NA,MS,neg
FT1312,216.8967046326398,14.900093587239583,NA,NA,NA,MS,neg
FT1314,216.90922132924928,14.730617777506511,NA,NA,NA,MS,neg
FT1319,219.05081943650936,11.298097737630208,NA,NA,NA,MS,neg
FT1344,241.0830164335144,2.7613001505533856,Thymidine,NA,NA,MS,neg
FT1347,244.08283324369265,10.18593037923177,NA,NA,NA,MS,neg
FT1348,244.0827135884964,8.77665506998698,NA,NA,NA,MS,neg
FT1351,246.0573898120194,10.333986409505208,NA,NA,NA,MS,neg
FT1384,267.0725697584251,11.548948160807292,NA,NA,NA,MS,neg
FT1386,268.07592017538946,11.183421834309897,NA,NA,NA,MS,neg
FT1417,288.1204189132967,11.387032063802083,NA,NA,NA,MS,neg
FT1418,289.0699959440697,9.61790568033854,NA,NA,NA,MS,neg
FT1422,292.89539648749553,14.665636698404947,NA,NA,NA,MS,neg
FT1435,311.2835633896386,1.5468186696370445,NA,NA,NA,MS,neg
FT1444,316.86113226373664,14.695695495605468,NA,NA,NA,MS,neg
FT1450,330.8423662028177,14.68406778971354,NA,NA,NA,MS,neg
FT1475,341.10929550951624,11.707845052083334,Lactose/Maltose/Trehalose/Sucrose,NA,NA,MS,neg
FT1483,351.0415158492116,11.972310384114584,NA,NA,NA,MS,neg
FT1488,353.1498035338484,11.655652364095053,NA,NA,NA,MS,neg
FT1489,353.14979663693697,12.53849182128906,NA,NA,NA,MS,neg
FT1501,377.0861154027484,11.662876383463542,NA,NA,NA,MS,neg
FT1508,383.1148234065817,10.375762939453123,NA,NA,NA,MS,neg
FT1509,389.1265086570279,11.668521118164062,NA,NA,NA,MS,neg
FT1527,412.8322326633675,14.70081075032552,NA,NA,NA,MS,neg
FT1551,606.074985228247,13.10172424316406,UDP-N-acetylglucosamine,NA,NA,MS,neg
