"cruise","station","cast","rosette","pressure","PAR","PAR_perc"
"MC","L1",28,12,15,19.1551666666667,38.0133333333333
"MC","L1",28,12,15,19.1551666666667,38.0133333333333
"MC","L1",28,12,15,19.1551666666667,38.0133333333333
"MC","L1",28,12,15,19.1551666666667,38.0133333333333
"MC","L1",28,12,15,19.1551666666667,38.0133333333333
"MC","L1",28,12,15,19.1551666666667,38.0133333333333
"MC","L1",28,12,15,19.1551666666667,38.0133333333333
"MC","L1",28,12,15,19.1551666666667,38.0133333333333
"MC","L1",28,12,15,19.1551666666667,38.0133333333333
"MC","L1",28,12,15,19.1551666666667,38.0133333333333
"MC","L1",28,12,15,19.1551666666667,38.0133333333333
"MC","L1",28,11,15.2,19.2298,38.1576666666667
"MC","L1",28,11,15.2,19.2298,38.1576666666667
"MC","L1",28,11,15.2,19.2298,38.1576666666667
"MC","L1",28,11,15.2,19.2298,38.1576666666667
"MC","L1",28,11,15.2,19.2298,38.1576666666667
"MC","L1",28,11,15.2,19.2298,38.1576666666667
"MC","L1",28,11,15.2,19.2298,38.1576666666667
"MC","L1",28,11,15.2,19.2298,38.1576666666667
"MC","L1",28,11,15.2,19.2298,38.1576666666667
"MC","L1",28,11,15.2,19.2298,38.1576666666667
"MC","L1",28,11,15.2,19.2298,38.1576666666667
"MC","L1",28,11,15.2,19.2298,38.1576666666667
"MC","L1",28,11,15.2,19.2298,38.1576666666667
"MC","L1",28,11,15.2,19.2298,38.1576666666667
"MC","L1",28,11,15.2,19.2298,38.1576666666667
"MC","L1",28,11,15.2,19.2298,38.1576666666667
"MC","L1",28,11,15.2,19.2298,38.1576666666667
"MC","L1",28,11,15.2,19.2298,38.1576666666667
"MC","L1",28,11,15.2,19.2298,38.1576666666667
"MC","L1",28,11,15.2,19.2298,38.1576666666667
"MC","L1",28,11,15.2,19.2298,38.1576666666667
"MC","L1",28,11,15.2,19.2298,38.1576666666667
"MC","L1",28,11,15.2,19.2298,38.1576666666667
"MC","L1",28,11,15.2,19.2298,38.1576666666667
"MC","L1",28,11,15.2,19.2298,38.1576666666667
"MC","L1",28,11,15.2,19.2298,38.1576666666667
"MC","L1",28,11,15.2,19.2298,38.1576666666667
"MC","L1",28,11,15.2,19.2298,38.1576666666667
"MC","L1",28,11,15.2,19.2298,38.1576666666667
"MC","L1",28,11,15.2,19.2298,38.1576666666667
"MC","L1",28,10,15,19.1551666666667,38.0133333333333
"MC","L1",28,10,15,19.1551666666667,38.0133333333333
"MC","L1",28,10,15,19.1551666666667,38.0133333333333
"MC","L1",28,10,15,19.1551666666667,38.0133333333333
"MC","L1",28,10,15,19.1551666666667,38.0133333333333
"MC","L1",28,10,15,19.1551666666667,38.0133333333333
"MC","L1",28,10,15,19.1551666666667,38.0133333333333
"MC","L1",28,10,15,19.1551666666667,38.0133333333333
"MC","L1",28,10,15,19.1551666666667,38.0133333333333
"MC","L1",28,10,15,19.1551666666667,38.0133333333333
"MC","L1",28,10,15,19.1551666666667,38.0133333333333
"MC","L1",28,10,15,19.1551666666667,38.0133333333333
"MC","L1",28,10,15,19.1551666666667,38.0133333333333
"MC","L1",28,10,15,19.1551666666667,38.0133333333333
"MC","L1",28,10,15,19.1551666666667,38.0133333333333
"MC","L1",28,10,15,19.1551666666667,38.0133333333333
"MC","L1",28,10,15,19.1551666666667,38.0133333333333
"MC","L1",28,10,15,19.1551666666667,38.0133333333333
"MC","L1",28,10,15,19.1551666666667,38.0133333333333
"MC","L1",28,10,15,19.1551666666667,38.0133333333333
"MC","L1",28,10,15,19.1551666666667,38.0133333333333
"MC","L1",28,10,15,19.1551666666667,38.0133333333333
"MC","L1",28,10,15,19.1551666666667,38.0133333333333
"MC","L1",28,10,15,19.1551666666667,38.0133333333333
"MC","L1",28,9,15.2,19.2298,38.1576666666667
"MC","L1",28,9,15.2,19.2298,38.1576666666667
"MC","L1",28,9,15.2,19.2298,38.1576666666667
"MC","L1",28,9,15.2,19.2298,38.1576666666667
"MC","L1",28,9,15.2,19.2298,38.1576666666667
"MC","L1",28,9,15.2,19.2298,38.1576666666667
"MC","L1",28,9,15.2,19.2298,38.1576666666667
"MC","L1",28,9,15.2,19.2298,38.1576666666667
"MC","L1",28,9,15.2,19.2298,38.1576666666667
"MC","L1",28,9,15.2,19.2298,38.1576666666667
"MC","L1",28,9,15.2,19.2298,38.1576666666667
"MC","L1",28,9,15.2,19.2298,38.1576666666667
"MC","L1",28,9,15.2,19.2298,38.1576666666667
"MC","L1",28,9,15.2,19.2298,38.1576666666667
"MC","L1",28,9,15.2,19.2298,38.1576666666667
"MC","L1",28,9,15.2,19.2298,38.1576666666667
"MC","L1",28,9,15.2,19.2298,38.1576666666667
"MC","L1",28,9,15.2,19.2298,38.1576666666667
"MC","L1",28,9,15.2,19.2298,38.1576666666667
"MC","L1",28,9,15.2,19.2298,38.1576666666667
"MC","L1",28,9,15.2,19.2298,38.1576666666667
"MC","L1",28,9,15.2,19.2298,38.1576666666667
"MC","L1",28,9,15.2,19.2298,38.1576666666667
"MC","L1",28,9,15.2,19.2298,38.1576666666667
"MC","L1",28,9,15.2,19.2298,38.1576666666667
"MC","L1",28,9,15.2,19.2298,38.1576666666667
"MC","L1",28,9,15.2,19.2298,38.1576666666667
"MC","L1",28,9,15.2,19.2298,38.1576666666667
"MC","L1",28,9,15.2,19.2298,38.1576666666667
"MC","L1",28,9,15.2,19.2298,38.1576666666667
"MC","L1",28,8,109.1,0.476403333333333,0.945
"MC","L1",28,7,109,0.47809,0.948333333333333
"MC","L1",28,7,109,0.47809,0.948333333333333
"MC","L1",28,7,109,0.47809,0.948333333333333
"MC","L1",28,7,109,0.47809,0.948333333333333
"MC","L1",28,6,108.9,0.4802805,0.952666666666666
"MC","L1",28,6,108.9,0.4802805,0.952666666666666
"MC","L1",28,5,109.3,0.47303,0.938333333333333
"MC","L1",28,5,109.3,0.47303,0.938333333333333
"MC","L1",28,5,109.3,0.47303,0.938333333333333
"MC","L1",28,5,109.3,0.47303,0.938333333333333
"MC","L1",28,5,109.3,0.47303,0.938333333333333
"MC","L1",28,4,109.8,0.464596666666667,0.921666666666667
"MC","L1",28,4,109.8,0.464596666666667,0.921666666666667
"MC","L1",28,4,109.8,0.464596666666667,0.921666666666667
"MC","L1",28,4,109.8,0.464596666666667,0.921666666666667
"MC","L1",28,4,109.8,0.464596666666667,0.921666666666667
"MC","L1",28,4,109.8,0.464596666666667,0.921666666666667
"MC","L1",28,3,109.3,0.47303,0.938333333333333
"MC","L1",28,3,109.3,0.47303,0.938333333333333
"MC","L1",28,3,109.3,0.47303,0.938333333333333
"MC","L1",28,3,109.3,0.47303,0.938333333333333
"MC","L1",28,3,109.3,0.47303,0.938333333333333
"MC","L1",28,2,109.9,0.46291,0.918333333333333
"MC","L1",28,1,110,0.461223333333333,0.915
"MC","L1",28,1,110,0.461223333333333,0.915
"MC","L1",28,1,110,0.461223333333333,0.915
"MC","L1",28,1,110,0.461223333333333,0.915
"MC","L1",28,1,110,0.461223333333333,0.915
"MC","L1",28,1,110,0.461223333333333,0.915
"MC","L1",29,18,14.7,19.4549366666667,38.5313333333333
"MC","L1",29,18,14.7,19.4549366666667,38.5313333333333
"MC","L1",29,18,14.7,19.4549366666667,38.5313333333333
"MC","L1",29,18,14.7,19.4549366666667,38.5313333333333
"MC","L1",29,18,14.7,19.4549366666667,38.5313333333333
"MC","L1",29,18,14.7,19.4549366666667,38.5313333333333
"MC","L1",29,18,14.7,19.4549366666667,38.5313333333333
"MC","L1",29,18,14.7,19.4549366666667,38.5313333333333
"MC","L1",29,18,14.7,19.4549366666667,38.5313333333333
"MC","L1",29,18,14.7,19.4549366666667,38.5313333333333
"MC","L1",29,18,14.7,19.4549366666667,38.5313333333333
"MC","L1",29,18,14.7,19.4549366666667,38.5313333333333
"MC","L1",29,18,14.7,19.4549366666667,38.5313333333333
"MC","L1",29,17,15,19.1551666666667,38.0133333333333
"MC","L1",29,17,15,19.1551666666667,38.0133333333333
"MC","L1",29,17,15,19.1551666666667,38.0133333333333
"MC","L1",29,17,15,19.1551666666667,38.0133333333333
"MC","L1",29,17,15,19.1551666666667,38.0133333333333
"MC","L1",29,17,15,19.1551666666667,38.0133333333333
"MC","L1",29,17,15,19.1551666666667,38.0133333333333
"MC","L1",29,17,15,19.1551666666667,38.0133333333333
"MC","L1",29,17,15,19.1551666666667,38.0133333333333
"MC","L1",29,17,15,19.1551666666667,38.0133333333333
"MC","L1",29,17,15,19.1551666666667,38.0133333333333
"MC","L1",29,17,15,19.1551666666667,38.0133333333333
"MC","L1",29,17,15,19.1551666666667,38.0133333333333
"MC","L1",29,17,15,19.1551666666667,38.0133333333333
"MC","L1",29,17,15,19.1551666666667,38.0133333333333
"MC","L1",29,17,15,19.1551666666667,38.0133333333333
"MC","L1",29,17,15,19.1551666666667,38.0133333333333
"MC","L1",29,17,15,19.1551666666667,38.0133333333333
"MC","L1",29,17,15,19.1551666666667,38.0133333333333
"MC","L1",29,17,15,19.1551666666667,38.0133333333333
"MC","L1",29,17,15,19.1551666666667,38.0133333333333
"MC","L1",29,17,15,19.1551666666667,38.0133333333333
"MC","L1",29,17,15,19.1551666666667,38.0133333333333
"MC","L1",29,17,15,19.1551666666667,38.0133333333333
"MC","L1",29,16,15.7,19.4163833333333,38.5185
"MC","L1",29,16,15.7,19.4163833333333,38.5185
"MC","L1",29,16,15.7,19.4163833333333,38.5185
"MC","L1",29,16,15.7,19.4163833333333,38.5185
"MC","L1",29,16,15.7,19.4163833333333,38.5185
"MC","L1",29,16,15.7,19.4163833333333,38.5185
"MC","L1",29,16,15.7,19.4163833333333,38.5185
"MC","L1",29,16,15.7,19.4163833333333,38.5185
"MC","L1",29,15,15.1,19.1924833333333,38.0855
"MC","L1",29,15,15.1,19.1924833333333,38.0855
"MC","L1",29,15,15.1,19.1924833333333,38.0855
"MC","L1",29,15,15.1,19.1924833333333,38.0855
"MC","L1",29,15,15.1,19.1924833333333,38.0855
"MC","L1",29,15,15.1,19.1924833333333,38.0855
"MC","L1",29,15,15.1,19.1924833333333,38.0855
"MC","L1",29,15,15.1,19.1924833333333,38.0855
"MC","L1",29,15,15.1,19.1924833333333,38.0855
"MC","L1",29,15,15.1,19.1924833333333,38.0855
"MC","L1",29,15,15.1,19.1924833333333,38.0855
"MC","L1",29,15,15.1,19.1924833333333,38.0855
"MC","L1",29,15,15.1,19.1924833333333,38.0855
"MC","L1",29,15,15.1,19.1924833333333,38.0855
"MC","L1",29,15,15.1,19.1924833333333,38.0855
"MC","L1",29,15,15.1,19.1924833333333,38.0855
"MC","L1",29,15,15.1,19.1924833333333,38.0855
"MC","L1",29,15,15.1,19.1924833333333,38.0855
"MC","L1",29,15,15.1,19.1924833333333,38.0855
"MC","L1",29,15,15.1,19.1924833333333,38.0855
"MC","L1",29,15,15.1,19.1924833333333,38.0855
"MC","L1",29,15,15.1,19.1924833333333,38.0855
"MC","L1",29,15,15.1,19.1924833333333,38.0855
"MC","L1",29,15,15.1,19.1924833333333,38.0855
"MC","L1",29,15,15.1,19.1924833333333,38.0855
"MC","L1",29,15,15.1,19.1924833333333,38.0855
"MC","L1",29,15,15.1,19.1924833333333,38.0855
"MC","L1",29,15,15.1,19.1924833333333,38.0855
"MC","L1",29,14,15.1,19.1924833333333,38.0855
"MC","L1",29,14,15.1,19.1924833333333,38.0855
"MC","L1",29,14,15.1,19.1924833333333,38.0855
"MC","L1",29,14,15.1,19.1924833333333,38.0855
"MC","L1",29,14,15.1,19.1924833333333,38.0855
"MC","L1",29,14,15.1,19.1924833333333,38.0855
"MC","L1",29,14,15.1,19.1924833333333,38.0855
"MC","L1",29,14,15.1,19.1924833333333,38.0855
"MC","L1",29,14,15.1,19.1924833333333,38.0855
"MC","L1",29,14,15.1,19.1924833333333,38.0855
"MC","L1",29,14,15.1,19.1924833333333,38.0855
"MC","L1",29,14,15.1,19.1924833333333,38.0855
"MC","L1",29,14,15.1,19.1924833333333,38.0855
"MC","L1",29,14,15.1,19.1924833333333,38.0855
"MC","L1",29,14,15.1,19.1924833333333,38.0855
"MC","L1",29,14,15.1,19.1924833333333,38.0855
"MC","L1",29,14,15.1,19.1924833333333,38.0855
"MC","L1",29,14,15.1,19.1924833333333,38.0855
"MC","L1",29,14,15.1,19.1924833333333,38.0855
"MC","L1",29,14,15.1,19.1924833333333,38.0855
"MC","L1",29,14,15.1,19.1924833333333,38.0855
"MC","L1",29,14,15.1,19.1924833333333,38.0855
"MC","L1",29,14,15.1,19.1924833333333,38.0855
"MC","L1",29,14,15.1,19.1924833333333,38.0855
"MC","L1",29,14,15.1,19.1924833333333,38.0855
"MC","L1",29,14,15.1,19.1924833333333,38.0855
"MC","L1",29,14,15.1,19.1924833333333,38.0855
"MC","L1",29,14,15.1,19.1924833333333,38.0855
"MC","L1",29,13,14.8,19.3550133333333,38.3586666666667
"MC","L1",29,13,14.8,19.3550133333333,38.3586666666667
"MC","L1",29,13,14.8,19.3550133333333,38.3586666666667
"MC","L1",29,13,14.8,19.3550133333333,38.3586666666667
"MC","L1",29,13,14.8,19.3550133333333,38.3586666666667
"MC","L1",29,13,14.8,19.3550133333333,38.3586666666667
"MC","L1",29,13,14.8,19.3550133333333,38.3586666666667
"MC","L1",29,13,14.8,19.3550133333333,38.3586666666667
"MC","L1",29,13,14.8,19.3550133333333,38.3586666666667
"MC","L1",29,13,14.8,19.3550133333333,38.3586666666667
"MC","L1",29,13,14.8,19.3550133333333,38.3586666666667
"MC","L1",29,13,14.8,19.3550133333333,38.3586666666667
"MC","L1",29,13,14.8,19.3550133333333,38.3586666666667
"MC","L1",29,13,14.8,19.3550133333333,38.3586666666667
"MC","L1",29,13,14.8,19.3550133333333,38.3586666666667
"MC","L1",29,13,14.8,19.3550133333333,38.3586666666667
"MC","L1",29,13,14.8,19.3550133333333,38.3586666666667
"MC","L1",29,13,14.8,19.3550133333333,38.3586666666667
"MC","L1",29,13,14.8,19.3550133333333,38.3586666666667
"MC","L1",29,13,14.8,19.3550133333333,38.3586666666667
"MC","L1",29,13,14.8,19.3550133333333,38.3586666666667
"MC","L1",29,13,14.8,19.3550133333333,38.3586666666667
"MC","L1",29,13,14.8,19.3550133333333,38.3586666666667
"MC","L1",29,13,14.8,19.3550133333333,38.3586666666667
"MC","L1",29,12,15.3,19.2671166666667,38.2298333333333
"MC","L1",29,12,15.3,19.2671166666667,38.2298333333333
"MC","L1",29,12,15.3,19.2671166666667,38.2298333333333
"MC","L1",29,12,15.3,19.2671166666667,38.2298333333333
"MC","L1",29,12,15.3,19.2671166666667,38.2298333333333
"MC","L1",29,12,15.3,19.2671166666667,38.2298333333333
"MC","L1",29,12,15.3,19.2671166666667,38.2298333333333
"MC","L1",29,12,15.3,19.2671166666667,38.2298333333333
"MC","L1",29,12,15.3,19.2671166666667,38.2298333333333
"MC","L1",29,12,15.3,19.2671166666667,38.2298333333333
"MC","L1",29,12,15.3,19.2671166666667,38.2298333333333
"MC","L1",29,12,15.3,19.2671166666667,38.2298333333333
"MC","L1",29,12,15.3,19.2671166666667,38.2298333333333
"MC","L1",29,12,15.3,19.2671166666667,38.2298333333333
"MC","L1",29,12,15.3,19.2671166666667,38.2298333333333
"MC","L1",29,12,15.3,19.2671166666667,38.2298333333333
"MC","L1",29,12,15.3,19.2671166666667,38.2298333333333
"MC","L1",29,12,15.3,19.2671166666667,38.2298333333333
"MC","L1",29,12,15.3,19.2671166666667,38.2298333333333
"MC","L1",29,12,15.3,19.2671166666667,38.2298333333333
"MC","L1",29,12,15.3,19.2671166666667,38.2298333333333
"MC","L1",29,11,14.9,19.25509,38.186
"MC","L1",29,11,14.9,19.25509,38.186
"MC","L1",29,11,14.9,19.25509,38.186
"MC","L1",29,11,14.9,19.25509,38.186
"MC","L1",29,11,14.9,19.25509,38.186
"MC","L1",29,11,14.9,19.25509,38.186
"MC","L1",29,11,14.9,19.25509,38.186
"MC","L1",29,11,14.9,19.25509,38.186
"MC","L1",29,11,14.9,19.25509,38.186
"MC","L1",29,11,14.9,19.25509,38.186
"MC","L1",29,11,14.9,19.25509,38.186
"MC","L1",29,11,14.9,19.25509,38.186
"MC","L1",29,11,14.9,19.25509,38.186
"MC","L1",29,11,14.9,19.25509,38.186
"MC","L1",29,11,14.9,19.25509,38.186
"MC","L1",29,11,14.9,19.25509,38.186
"MC","L1",29,11,14.9,19.25509,38.186
"MC","L1",29,11,14.9,19.25509,38.186
"MC","L1",29,11,14.9,19.25509,38.186
"MC","L1",29,11,14.9,19.25509,38.186
"MC","L1",29,11,14.9,19.25509,38.186
"MC","L1",29,11,14.9,19.25509,38.186
"MC","L1",29,11,14.9,19.25509,38.186
"MC","L1",29,11,14.9,19.25509,38.186
"MC","L1",29,11,14.9,19.25509,38.186
"MC","L1",29,11,14.9,19.25509,38.186
"MC","L1",29,10,106.5,0.5456175,1.0825
"MC","L1",29,10,106.5,0.5456175,1.0825
"MC","L1",29,10,106.5,0.5456175,1.0825
"MC","L1",29,10,106.5,0.5456175,1.0825
"MC","L1",29,9,106.2,0.554405,1.1
"MC","L1",29,8,105.9,0.561876,1.11483333333333
"MC","L1",29,7,106.4,0.548546666666667,1.08833333333333
"MC","L1",29,6,106.6,0.542688333333333,1.07666666666667
"MC","L1",29,6,106.6,0.542688333333333,1.07666666666667
"MC","L1",29,6,106.6,0.542688333333333,1.07666666666667
"MC","L1",29,5,106.8,0.53683,1.065
"MC","L1",29,5,106.8,0.53683,1.065
"MC","L1",29,5,106.8,0.53683,1.065
"MC","L1",29,4,106.8,0.53683,1.065
"MC","L1",29,4,106.8,0.53683,1.065
"MC","L1",29,4,106.8,0.53683,1.065
"MC","L1",29,3,106.3,0.551475833333333,1.09416666666667
"MC","L1",29,3,106.3,0.551475833333333,1.09416666666667
"MC","L1",29,2,106.5,0.5456175,1.0825
"MC","L1",29,2,106.5,0.5456175,1.0825
"MC","L1",29,2,106.5,0.5456175,1.0825
"MC","L1",29,2,106.5,0.5456175,1.0825
"MC","L1",29,1,107.2,0.524776333333333,1.041
"MC","L1",29,1,107.2,0.524776333333333,1.041
"MC","L1",30,16,15.1,19.1924833333333,38.0855
"MC","L1",30,16,15.1,19.1924833333333,38.0855
"MC","L1",30,16,15.1,19.1924833333333,38.0855
"MC","L1",30,16,15.1,19.1924833333333,38.0855
"MC","L1",30,16,15.1,19.1924833333333,38.0855
"MC","L1",30,16,15.1,19.1924833333333,38.0855
"MC","L1",30,16,15.1,19.1924833333333,38.0855
"MC","L1",30,16,15.1,19.1924833333333,38.0855
"MC","L1",30,16,15.1,19.1924833333333,38.0855
"MC","L1",30,16,15.1,19.1924833333333,38.0855
"MC","L1",30,16,15.1,19.1924833333333,38.0855
"MC","L1",30,16,15.1,19.1924833333333,38.0855
"MC","L1",30,16,15.1,19.1924833333333,38.0855
"MC","L1",30,16,15.1,19.1924833333333,38.0855
"MC","L1",30,16,15.1,19.1924833333333,38.0855
"MC","L1",30,16,15.1,19.1924833333333,38.0855
"MC","L1",30,16,15.1,19.1924833333333,38.0855
"MC","L1",30,16,15.1,19.1924833333333,38.0855
"MC","L1",30,16,15.1,19.1924833333333,38.0855
"MC","L1",30,16,15.1,19.1924833333333,38.0855
"MC","L1",30,16,15.1,19.1924833333333,38.0855
"MC","L1",30,16,15.1,19.1924833333333,38.0855
"MC","L1",30,16,15.1,19.1924833333333,38.0855
"MC","L1",30,16,15.1,19.1924833333333,38.0855
"MC","L1",30,16,15.1,19.1924833333333,38.0855
"MC","L1",30,16,15.1,19.1924833333333,38.0855
"MC","L1",30,16,15.1,19.1924833333333,38.0855
"MC","L1",30,16,15.1,19.1924833333333,38.0855
"MC","L1",30,15,15.4,19.3044333333333,38.302
"MC","L1",30,15,15.4,19.3044333333333,38.302
"MC","L1",30,15,15.4,19.3044333333333,38.302
"MC","L1",30,15,15.4,19.3044333333333,38.302
"MC","L1",30,15,15.4,19.3044333333333,38.302
"MC","L1",30,15,15.4,19.3044333333333,38.302
"MC","L1",30,15,15.4,19.3044333333333,38.302
"MC","L1",30,15,15.4,19.3044333333333,38.302
"MC","L1",30,15,15.4,19.3044333333333,38.302
"MC","L1",30,15,15.4,19.3044333333333,38.302
"MC","L1",30,15,15.4,19.3044333333333,38.302
"MC","L1",30,15,15.4,19.3044333333333,38.302
"MC","L1",30,15,15.4,19.3044333333333,38.302
"MC","L1",30,15,15.4,19.3044333333333,38.302
"MC","L1",30,15,15.4,19.3044333333333,38.302
"MC","L1",30,15,15.4,19.3044333333333,38.302
"MC","L1",30,15,15.4,19.3044333333333,38.302
"MC","L1",30,15,15.4,19.3044333333333,38.302
"MC","L1",30,15,15.4,19.3044333333333,38.302
"MC","L1",30,15,15.4,19.3044333333333,38.302
"MC","L1",30,15,15.4,19.3044333333333,38.302
"MC","L1",30,14,15.7,19.4163833333333,38.5185
"MC","L1",30,14,15.7,19.4163833333333,38.5185
"MC","L1",30,14,15.7,19.4163833333333,38.5185
"MC","L1",30,14,15.7,19.4163833333333,38.5185
"MC","L1",30,14,15.7,19.4163833333333,38.5185
"MC","L1",30,14,15.7,19.4163833333333,38.5185
"MC","L1",30,14,15.7,19.4163833333333,38.5185
"MC","L1",30,14,15.7,19.4163833333333,38.5185
"MC","L1",30,13,15.2,19.2298,38.1576666666667
"MC","L1",30,13,15.2,19.2298,38.1576666666667
"MC","L1",30,13,15.2,19.2298,38.1576666666667
"MC","L1",30,13,15.2,19.2298,38.1576666666667
"MC","L1",30,13,15.2,19.2298,38.1576666666667
"MC","L1",30,13,15.2,19.2298,38.1576666666667
"MC","L1",30,13,15.2,19.2298,38.1576666666667
"MC","L1",30,13,15.2,19.2298,38.1576666666667
"MC","L1",30,13,15.2,19.2298,38.1576666666667
"MC","L1",30,13,15.2,19.2298,38.1576666666667
"MC","L1",30,13,15.2,19.2298,38.1576666666667
"MC","L1",30,13,15.2,19.2298,38.1576666666667
"MC","L1",30,13,15.2,19.2298,38.1576666666667
"MC","L1",30,13,15.2,19.2298,38.1576666666667
"MC","L1",30,13,15.2,19.2298,38.1576666666667
"MC","L1",30,13,15.2,19.2298,38.1576666666667
"MC","L1",30,13,15.2,19.2298,38.1576666666667
"MC","L1",30,13,15.2,19.2298,38.1576666666667
"MC","L1",30,13,15.2,19.2298,38.1576666666667
"MC","L1",30,13,15.2,19.2298,38.1576666666667
"MC","L1",30,13,15.2,19.2298,38.1576666666667
"MC","L1",30,13,15.2,19.2298,38.1576666666667
"MC","L1",30,13,15.2,19.2298,38.1576666666667
"MC","L1",30,13,15.2,19.2298,38.1576666666667
"MC","L1",30,13,15.2,19.2298,38.1576666666667
"MC","L1",30,13,15.2,19.2298,38.1576666666667
"MC","L1",30,13,15.2,19.2298,38.1576666666667
"MC","L1",30,13,15.2,19.2298,38.1576666666667
"MC","L1",30,13,15.2,19.2298,38.1576666666667
"MC","L1",30,13,15.2,19.2298,38.1576666666667
"MC","L1",30,12,16.2,19.4578666666667,38.611
"MC","L1",30,12,16.2,19.4578666666667,38.611
"MC","L1",30,11,14.9,19.25509,38.186
"MC","L1",30,11,14.9,19.25509,38.186
"MC","L1",30,11,14.9,19.25509,38.186
"MC","L1",30,11,14.9,19.25509,38.186
"MC","L1",30,11,14.9,19.25509,38.186
"MC","L1",30,11,14.9,19.25509,38.186
"MC","L1",30,11,14.9,19.25509,38.186
"MC","L1",30,11,14.9,19.25509,38.186
"MC","L1",30,11,14.9,19.25509,38.186
"MC","L1",30,11,14.9,19.25509,38.186
"MC","L1",30,11,14.9,19.25509,38.186
"MC","L1",30,11,14.9,19.25509,38.186
"MC","L1",30,11,14.9,19.25509,38.186
"MC","L1",30,11,14.9,19.25509,38.186
"MC","L1",30,11,14.9,19.25509,38.186
"MC","L1",30,11,14.9,19.25509,38.186
"MC","L1",30,11,14.9,19.25509,38.186
"MC","L1",30,11,14.9,19.25509,38.186
"MC","L1",30,11,14.9,19.25509,38.186
"MC","L1",30,11,14.9,19.25509,38.186
"MC","L1",30,11,14.9,19.25509,38.186
"MC","L1",30,11,14.9,19.25509,38.186
"MC","L1",30,11,14.9,19.25509,38.186
"MC","L1",30,11,14.9,19.25509,38.186
"MC","L1",30,11,14.9,19.25509,38.186
"MC","L1",30,11,14.9,19.25509,38.186
"MC","L1",30,10,15.9,19.4910166666667,38.6628333333333
"MC","L1",30,10,15.9,19.4910166666667,38.6628333333333
"MC","L1",30,10,15.9,19.4910166666667,38.6628333333333
"MC","L1",30,9,16,19.5283333333333,38.735
"MC","L1",30,9,16,19.5283333333333,38.735
"MC","L1",30,9,16,19.5283333333333,38.735
"MC","L1",30,8,110,0.461223333333333,0.915
"MC","L1",30,8,110,0.461223333333333,0.915
"MC","L1",30,8,110,0.461223333333333,0.915
"MC","L1",30,8,110,0.461223333333333,0.915
"MC","L1",30,8,110,0.461223333333333,0.915
"MC","L1",30,8,110,0.461223333333333,0.915
"MC","L1",30,7,109.3,0.47303,0.938333333333333
"MC","L1",30,7,109.3,0.47303,0.938333333333333
"MC","L1",30,7,109.3,0.47303,0.938333333333333
"MC","L1",30,7,109.3,0.47303,0.938333333333333
"MC","L1",30,7,109.3,0.47303,0.938333333333333
"MC","L1",30,6,108.9,0.4802805,0.952666666666666
"MC","L1",30,6,108.9,0.4802805,0.952666666666666
"MC","L1",30,5,110,0.461223333333333,0.915
"MC","L1",30,5,110,0.461223333333333,0.915
"MC","L1",30,5,110,0.461223333333333,0.915
"MC","L1",30,5,110,0.461223333333333,0.915
"MC","L1",30,5,110,0.461223333333333,0.915
"MC","L1",30,5,110,0.461223333333333,0.915
"MC","L1",30,4,109.2,0.474716666666667,0.941666666666667
"MC","L1",30,4,109.2,0.474716666666667,0.941666666666667
"MC","L1",30,4,109.2,0.474716666666667,0.941666666666667
"MC","L1",30,3,109,0.47809,0.948333333333333
"MC","L1",30,3,109,0.47809,0.948333333333333
"MC","L1",30,3,109,0.47809,0.948333333333333
"MC","L1",30,3,109,0.47809,0.948333333333333
"MC","L1",30,2,109.2,0.474716666666667,0.941666666666667
"MC","L1",30,2,109.2,0.474716666666667,0.941666666666667
"MC","L1",30,2,109.2,0.474716666666667,0.941666666666667
"MC","L1",30,1,110,0.461223333333333,0.915
"MC","L1",30,1,110,0.461223333333333,0.915
"MC","L1",30,1,110,0.461223333333333,0.915
"MC","L1",30,1,110,0.461223333333333,0.915
"MC","L1",30,1,110,0.461223333333333,0.915
"MC","L1",30,1,110,0.461223333333333,0.915
"MC","L1",31,24,5.5,NA,NA
"MC","L1",31,24,5.5,NA,NA
"MC","L1",31,23,5,NA,NA
"MC","L1",31,23,5,NA,NA
"MC","L1",31,23,5,NA,NA
"MC","L1",31,22,15.5,19.34175,38.3741666666667
"MC","L1",31,22,15.5,19.34175,38.3741666666667
"MC","L1",31,22,15.5,19.34175,38.3741666666667
"MC","L1",31,22,15.5,19.34175,38.3741666666667
"MC","L1",31,22,15.5,19.34175,38.3741666666667
"MC","L1",31,22,15.5,19.34175,38.3741666666667
"MC","L1",31,22,15.5,19.34175,38.3741666666667
"MC","L1",31,22,15.5,19.34175,38.3741666666667
"MC","L1",31,22,15.5,19.34175,38.3741666666667
"MC","L1",31,22,15.5,19.34175,38.3741666666667
"MC","L1",31,21,15.5,19.34175,38.3741666666667
"MC","L1",31,21,15.5,19.34175,38.3741666666667
"MC","L1",31,21,15.5,19.34175,38.3741666666667
"MC","L1",31,21,15.5,19.34175,38.3741666666667
"MC","L1",31,21,15.5,19.34175,38.3741666666667
"MC","L1",31,21,15.5,19.34175,38.3741666666667
"MC","L1",31,21,15.5,19.34175,38.3741666666667
"MC","L1",31,21,15.5,19.34175,38.3741666666667
"MC","L1",31,21,15.5,19.34175,38.3741666666667
"MC","L1",31,21,15.5,19.34175,38.3741666666667
