"cruise","station","cast","rosette","pressure","temp","sal","theta","dic","alk","ph","oxy_um","het_abund","pro_abund","syn_abund","euk_abund"
"FK","83",1,1,129.8,22.62,35.175,22.594,NA,NA,NA,NA,NA,NA,NA,NA
"FK","84",1,24,5.5,22.953,35.068,22.952,NA,NA,NA,NA,NA,NA,NA,NA
"FK","84",1,23,15.5,22.847,35.063,22.844,NA,NA,NA,NA,NA,NA,NA,NA
"FK","84",1,22,25,22.843,35.064,22.838,NA,NA,NA,NA,NA,NA,NA,NA
"FK","84",1,21,25,22.843,35.064,22.838,NA,NA,NA,NA,NA,NA,NA,NA
"FK","84",1,20,25.3,22.843,35.064,22.838,NA,NA,NA,NA,NA,NA,NA,NA
"FK","84",1,19,25.8,22.842,35.064,22.837,NA,NA,NA,NA,NA,NA,NA,NA
"FK","84",1,18,25,22.843,35.064,22.838,NA,NA,NA,NA,NA,NA,NA,NA
"FK","84",1,17,24.4,22.843,35.064,22.838,NA,NA,NA,NA,NA,NA,NA,NA
"FK","84",1,16,114.7,22.616,35.16,22.593,NA,NA,NA,NA,NA,NA,NA,NA
"FK","84",1,15,114.6,22.616,35.16,22.593,NA,NA,NA,NA,NA,NA,NA,NA
"FK","84",1,14,114.6,22.616,35.16,22.593,NA,NA,NA,NA,NA,NA,NA,NA
"FK","84",1,13,114.5,22.616,35.16,22.593,NA,NA,NA,NA,NA,NA,NA,NA
"FK","84",1,12,114.5,22.616,35.16,22.593,NA,NA,NA,NA,NA,NA,NA,NA
"FK","84",1,11,114.5,22.616,35.16,22.593,NA,NA,NA,NA,NA,NA,NA,NA
"FK","84",1,10,250.5,20.232,35.081,20.185,NA,NA,NA,NA,NA,NA,NA,NA
"FK","84",1,9,250.2,20.24,35.083,20.193,NA,NA,NA,NA,NA,NA,NA,NA
"FK","84",1,8,251.6,20.2,35.077,20.153,NA,NA,NA,NA,NA,NA,NA,NA
"FK","84",1,7,250.7,20.227,35.081,20.18,NA,NA,NA,NA,NA,NA,NA,NA
"FK","84",1,6,250.5,20.232,35.081,20.185,NA,NA,NA,NA,NA,NA,NA,NA
"FK","84",1,5,250.2,20.239,35.082,20.192,NA,NA,NA,NA,NA,NA,NA,NA
"FK","84",1,4,250.6,20.23,35.081,20.183,NA,NA,NA,NA,NA,NA,NA,NA
"FK","84",1,3,250.2,20.24,35.082,20.193,NA,NA,NA,NA,NA,NA,NA,NA
"FK","84",1,2,250.2,20.241,35.083,20.194,NA,NA,NA,NA,NA,NA,NA,NA
"FK","84",1,1,250.3,20.238,35.082,20.191,NA,NA,NA,NA,NA,NA,NA,NA
"FK","85",1,24,24.7,22.856,35.08,22.851,NA,NA,NA,NA,NA,NA,NA,NA
"FK","85",1,23,25.3,22.856,35.08,22.851,NA,NA,NA,NA,NA,NA,NA,NA
"FK","85",1,22,25.1,22.856,35.08,22.851,NA,NA,NA,NA,NA,NA,NA,NA
"FK","85",1,21,25.4,22.856,35.08,22.851,NA,NA,NA,NA,NA,NA,NA,NA
"FK","85",1,20,25.8,22.856,35.08,22.851,NA,NA,NA,NA,NA,NA,NA,NA
"FK","85",1,19,122.3,22.61,35.16,22.585,NA,NA,NA,NA,NA,NA,NA,NA
"FK","85",1,18,122.1,22.612,35.16,22.587,NA,NA,NA,NA,NA,NA,NA,NA
"FK","85",1,17,122.2,22.611,35.16,22.586,NA,NA,NA,NA,NA,NA,NA,NA
"FK","85",1,16,121.7,22.613,35.16,22.588,NA,NA,NA,NA,NA,NA,NA,NA
"FK","85",1,15,149.7,22.563,35.167,22.533,NA,NA,NA,NA,NA,NA,NA,NA
"FK","85",1,14,149.8,22.564,35.167,22.534,NA,NA,NA,NA,NA,NA,NA,NA
"FK","85",1,13,149.6,22.563,35.167,22.533,NA,NA,NA,NA,NA,NA,NA,NA
"FK","85",1,12,149.2,22.562,35.167,22.532,NA,NA,NA,NA,NA,NA,NA,NA
"FK","85",1,11,149.6,22.563,35.167,22.533,NA,NA,NA,NA,NA,NA,NA,NA
"FK","85",1,10,250.2,20.617,35.151,20.57,NA,NA,NA,NA,NA,NA,NA,NA
"FK","85",1,9,250.8,20.578,35.145,20.531,NA,NA,NA,NA,NA,NA,NA,NA
"FK","85",1,8,249.9,20.636,35.153,20.589,NA,NA,NA,NA,NA,NA,NA,NA
"FK","85",1,7,250.3,20.608,35.149,20.561,NA,NA,NA,NA,NA,NA,NA,NA
"FK","85",1,6,250.3,20.611,35.15,20.564,NA,NA,NA,NA,NA,NA,NA,NA
"FK","85",1,5,1000.8,4.29,34.467,4.212,NA,NA,NA,NA,NA,NA,NA,NA
"FK","85",1,4,1001.1,4.289,34.467,4.211,NA,NA,NA,NA,NA,NA,NA,NA
"FK","85",1,3,1000.6,4.29,34.467,4.212,NA,NA,NA,NA,NA,NA,NA,NA
"FK","85",1,2,1000.5,4.29,34.467,4.212,NA,NA,NA,NA,NA,NA,NA,NA
"FK","85",1,1,1000.6,4.29,34.467,4.212,NA,NA,NA,NA,NA,NA,NA,NA
"FK","86",1,18,4.8,22.968,35.101,22.967,NA,NA,NA,NA,NA,NA,NA,NA
"FK","86",1,17,5,22.968,35.101,22.967,NA,NA,NA,NA,NA,NA,NA,NA
"FK","86",1,16,15.4,22.9,35.094,22.897,NA,NA,NA,NA,NA,NA,NA,NA
"FK","86",1,15,25.1,22.848,35.09,22.843,NA,NA,NA,NA,NA,NA,NA,NA
"FK","86",1,14,25,22.848,35.09,22.843,NA,NA,NA,NA,NA,NA,NA,NA
"FK","86",1,13,25,22.848,35.09,22.843,NA,NA,NA,NA,NA,NA,NA,NA
"FK","86",1,12,25.7,22.848,35.09,22.843,NA,NA,NA,NA,NA,NA,NA,NA
"FK","86",1,11,24.6,22.848,35.09,22.843,NA,NA,NA,NA,NA,NA,NA,NA
"FK","86",1,10,24.9,22.848,35.09,22.843,NA,NA,NA,NA,NA,NA,NA,NA
"FK","86",1,9,45,22.835,35.092,22.826,NA,NA,NA,NA,NA,NA,NA,NA
"FK","86",1,8,44.7,22.835,35.092,22.826,NA,NA,NA,NA,NA,NA,NA,NA
"FK","86",1,7,74.7,22.759,35.154,22.744,NA,NA,NA,NA,NA,NA,NA,NA
"FK","86",1,6,99.8,22.629,35.161,22.609,NA,NA,NA,NA,NA,NA,NA,NA
"FK","86",1,5,120.2,22.593,35.164,22.569,NA,NA,NA,NA,NA,NA,NA,NA
"FK","86",1,4,124.6,22.59,35.163,22.565,NA,NA,NA,NA,NA,NA,NA,NA
"FK","86",1,3,125.6,22.59,35.163,22.565,NA,NA,NA,NA,NA,NA,NA,NA
"FK","86",1,2,150.3,22.518,35.172,22.488,NA,NA,NA,NA,NA,NA,NA,NA
"FK","86",1,1,175.2,21.754,35.226,21.72,NA,NA,NA,NA,NA,NA,NA,NA
"MT","1",1,24,101.5,22.818,35.111,22.797,NA,NA,NA,NA,NA,NA,NA,NA
"MT","1",1,23,102.3,22.811,35.112,22.79,NA,NA,NA,NA,NA,NA,NA,NA
"MT","1",1,22,102.6,22.807,35.113,22.786,NA,NA,NA,NA,NA,NA,NA,NA
"MT","1",1,21,101.8,22.816,35.112,22.795,NA,NA,NA,NA,NA,NA,NA,NA
"MT","1",1,20,100.6,22.82,35.111,22.8,NA,NA,NA,NA,NA,NA,NA,NA
"MT","1",1,19,101.6,22.817,35.112,22.796,NA,NA,NA,NA,NA,NA,NA,NA
"MT","1",1,18,101.1,22.82,35.111,22.799,NA,NA,NA,NA,NA,NA,NA,NA
"MT","1",1,17,101.1,22.82,35.111,22.799,NA,NA,NA,NA,NA,NA,NA,NA
"MT","1",1,16,101.2,22.819,35.111,22.798,NA,NA,NA,NA,NA,NA,NA,NA
"MT","1",1,15,101.7,22.817,35.112,22.796,NA,NA,NA,NA,NA,NA,NA,NA
"MT","1",1,14,102,22.815,35.112,22.794,NA,NA,NA,NA,NA,NA,NA,NA
"MT","1",1,13,102.3,22.81,35.112,22.789,NA,NA,NA,NA,NA,NA,NA,NA
"MT","1",1,12,102.6,22.807,35.113,22.786,NA,NA,NA,NA,NA,NA,NA,NA
"MT","1",1,11,101.6,22.817,35.112,22.796,NA,NA,NA,NA,NA,NA,NA,NA
"MT","1",1,10,102,22.814,35.112,22.793,NA,NA,NA,NA,NA,NA,NA,NA
"MT","1",1,9,101.2,22.819,35.111,22.798,NA,NA,NA,NA,NA,NA,NA,NA
"MT","1",1,8,102.2,22.812,35.112,22.791,NA,NA,NA,NA,NA,NA,NA,NA
"MT","1",1,7,100.8,22.82,35.111,22.8,NA,NA,NA,NA,NA,NA,NA,NA
"MT","1",1,6,102,22.814,35.112,22.793,NA,NA,NA,NA,NA,NA,NA,NA
"MT","1",1,5,100.6,22.82,35.111,22.8,NA,NA,NA,NA,NA,NA,NA,NA
"MT","1",1,4,101.3,22.818,35.111,22.797,NA,NA,NA,NA,NA,NA,NA,NA
"MT","1",1,3,101.8,22.816,35.112,22.795,NA,NA,NA,NA,NA,NA,NA,NA
"MT","1",1,2,101.8,22.816,35.112,22.795,NA,NA,NA,NA,NA,NA,NA,NA
"MT","1",1,1,101.6,22.817,35.112,22.796,NA,NA,NA,NA,NA,NA,NA,NA
"MT","2",1,24,26.2,26.288,34.861,26.282,NA,NA,NA,NA,NA,NA,NA,NA
"MT","2",1,23,26.2,26.288,34.861,26.282,NA,NA,NA,NA,NA,NA,NA,NA
"MT","2",1,22,25.8,26.288,34.861,26.282,NA,NA,NA,NA,NA,NA,NA,NA
"MT","2",1,21,25.4,26.289,34.861,26.283,NA,NA,NA,NA,NA,NA,NA,NA
"MT","2",1,20,25.8,26.288,34.861,26.282,NA,NA,NA,NA,NA,NA,NA,NA
"MT","2",1,19,25.4,26.289,34.861,26.283,NA,NA,NA,NA,NA,NA,NA,NA
"MT","2",1,18,44.6,25.86,34.854,25.85,NA,NA,NA,NA,NA,NA,NA,NA
"MT","2",1,17,75.7,24.268,34.975,24.252,NA,NA,NA,NA,NA,NA,NA,NA
"MT","2",1,16,74.4,24.282,34.973,24.266,NA,NA,NA,NA,NA,NA,NA,NA
"MT","2",1,15,99.7,23.553,35.054,23.532,NA,NA,NA,NA,NA,NA,NA,NA
"MT","2",1,14,100.5,23.548,35.055,23.527,NA,NA,NA,NA,NA,NA,NA,NA
"MT","2",1,13,126,23.095,35.154,23.069,NA,NA,NA,NA,NA,NA,NA,NA
"MT","2",1,12,125.8,23.096,35.154,23.07,NA,NA,NA,NA,NA,NA,NA,NA
"MT","2",1,11,130.1,23.052,35.154,23.025,NA,NA,NA,NA,NA,NA,NA,NA
"MT","2",1,10,129.3,23.057,35.154,23.031,NA,NA,NA,NA,NA,NA,NA,NA
"MT","2",1,9,128.6,23.06,35.154,23.034,NA,NA,NA,NA,NA,NA,NA,NA
"MT","2",1,8,129.3,23.057,35.154,23.031,NA,NA,NA,NA,NA,NA,NA,NA
"MT","2",1,7,128.3,23.061,35.154,23.035,NA,NA,NA,NA,NA,NA,NA,NA
"MT","2",1,6,152.9,22.565,35.202,22.534,NA,NA,NA,NA,NA,NA,NA,NA
"MT","2",1,5,176.6,22.212,35.21,22.177,NA,NA,NA,NA,NA,NA,NA,NA
"MT","2",1,4,177,22.208,35.211,22.173,NA,NA,NA,NA,NA,NA,NA,NA
"MT","2",1,3,175.8,22.221,35.209,22.186,NA,NA,NA,NA,NA,NA,NA,NA
"MT","2",1,2,176,22.218,35.209,22.183,NA,NA,NA,NA,NA,NA,NA,NA
"MT","2",1,1,176.2,22.216,35.209,22.181,NA,NA,NA,NA,NA,NA,NA,NA
"MT","3",1,11,4.9,26.661,35.019,26.66,NA,NA,NA,203.9,NA,NA,NA,NA
"MT","3",1,10,25.1,25.973,35.174,25.967,NA,NA,NA,209,NA,NA,NA,NA
"MT","3",1,9,46,24.52,35.189,24.51,NA,NA,NA,218,NA,NA,NA,NA
"MT","3",1,8,75.4,22.828,35.21,22.813,NA,NA,NA,220.2,NA,NA,NA,NA
"MT","3",1,7,101.7,21.698,35.178,21.678,NA,NA,NA,213.8,NA,NA,NA,NA
"MT","3",1,6,126.3,20.245,35.081,20.221,NA,NA,NA,207.3,NA,NA,NA,NA
"MT","3",1,5,151.6,18.946,34.975,18.919,NA,NA,NA,204.8,NA,NA,NA,NA
"MT","3",1,4,176.5,17.156,34.752,17.127,NA,NA,NA,202.3,NA,NA,NA,NA
"MT","3",1,3,200.9,16.022,34.623,15.99,NA,NA,NA,NA,NA,NA,NA,NA
"MT","3",1,2,202,15.997,34.617,15.965,NA,NA,NA,NA,NA,NA,NA,NA
"MT","3",1,1,202.4,15.986,34.615,15.954,NA,NA,NA,NA,NA,NA,NA,NA
"MT","4",1,24,15.6,25.747,35.299,25.744,NA,NA,NA,NA,NA,NA,NA,NA
"MT","4",1,23,14.2,25.755,35.298,25.752,NA,NA,NA,NA,NA,NA,NA,NA
"MT","4",1,22,15.3,25.75,35.298,25.747,NA,NA,NA,NA,NA,NA,NA,NA
"MT","4",1,21,14.1,25.755,35.298,25.752,NA,NA,NA,NA,NA,NA,NA,NA
"MT","4",1,20,15,25.753,35.298,25.75,NA,NA,NA,NA,NA,NA,NA,NA
"MT","4",1,19,14.3,25.754,35.298,25.751,NA,NA,NA,NA,NA,NA,NA,NA
"MT","4",1,18,44.5,21.789,35.177,21.78,NA,NA,NA,NA,NA,NA,NA,NA
"MT","4",1,17,76,19.16,34.982,19.146,NA,NA,NA,NA,NA,NA,NA,NA
"MT","4",1,16,75.7,19.162,34.982,19.148,NA,NA,NA,NA,NA,NA,NA,NA
"MT","4",1,15,100.8,18.123,34.921,18.106,NA,NA,NA,NA,NA,NA,NA,NA
"MT","4",1,14,100.8,18.124,34.921,18.107,NA,NA,NA,NA,NA,NA,NA,NA
"MT","4",1,13,101,18.118,34.921,18.101,NA,NA,NA,NA,NA,NA,NA,NA
"MT","4",1,12,102.3,18.069,34.92,18.051,NA,NA,NA,NA,NA,NA,NA,NA
"MT","4",1,11,99.7,18.148,34.922,18.131,NA,NA,NA,NA,NA,NA,NA,NA
"MT","4",1,10,100.3,18.136,34.922,18.119,NA,NA,NA,NA,NA,NA,NA,NA
"MT","4",1,9,101.6,18.097,34.921,18.08,NA,NA,NA,NA,NA,NA,NA,NA
"MT","4",1,8,125.9,17.201,34.82,17.18,NA,NA,NA,NA,NA,NA,NA,NA
"MT","4",1,7,125.5,17.215,34.822,17.194,NA,NA,NA,NA,NA,NA,NA,NA
"MT","4",1,6,151.1,16.262,34.701,16.238,NA,NA,NA,NA,NA,NA,NA,NA
"MT","4",1,5,176.6,15.285,34.574,15.258,NA,NA,NA,NA,NA,NA,NA,NA
"MT","4",1,4,174.4,15.385,34.59,15.358,NA,NA,NA,NA,NA,NA,NA,NA
"MT","4",1,3,174.6,15.386,34.59,15.359,NA,NA,NA,NA,NA,NA,NA,NA
"MT","4",1,2,174.5,15.386,34.59,15.359,NA,NA,NA,NA,NA,NA,NA,NA
"MT","4",1,1,174.4,15.385,34.59,15.358,NA,NA,NA,NA,NA,NA,NA,NA
"MT","4",2,24,5.2,25.999,35.277,25.998,NA,NA,NA,NA,5.044,1.491,0.017,0.007
"MT","4",2,23,16.3,25.739,35.28,25.735,NA,NA,NA,NA,4.988,1.637,0.017,0.008
"MT","4",2,22,16,25.749,35.279,25.745,NA,NA,NA,NA,NA,NA,NA,NA
"MT","4",2,21,14.5,25.769,35.277,25.766,NA,NA,NA,NA,NA,NA,NA,NA
"MT","4",2,20,16.1,25.744,35.279,25.74,NA,NA,NA,NA,NA,NA,NA,NA
"MT","4",2,19,43.8,21.875,35.195,21.866,NA,NA,NA,NA,6.693,1.694,0.023,0.016
"MT","4",2,18,46.5,21.829,35.195,21.82,NA,NA,NA,NA,NA,NA,NA,NA
"MT","4",2,17,45,21.857,35.195,21.848,NA,NA,NA,NA,NA,NA,NA,NA
"MT","4",2,16,75.9,19.329,34.981,19.315,NA,NA,NA,NA,5.698,1.817,0.027,0.012
"MT","4",2,15,75.2,19.311,34.979,19.297,NA,NA,NA,NA,NA,NA,NA,NA
"MT","4",2,14,100.8,18.21,34.919,18.193,NA,NA,NA,NA,5.638,1.636,0.004,0.023
"MT","4",2,13,105.2,18.138,34.919,18.12,NA,NA,NA,NA,5.598,1.647,0.002,0.033
"MT","4",2,12,106.3,18.121,34.917,18.103,NA,NA,NA,NA,NA,NA,NA,NA
"MT","4",2,11,127.5,17.246,34.825,17.225,NA,NA,NA,NA,3.263,0.555,0,0.021
"MT","4",2,10,151.2,16.117,34.676,16.093,NA,NA,NA,NA,1.899,0.1,0,0.005
"MT","4",2,9,177.1,15.538,34.605,15.511,NA,NA,NA,NA,1.582,0.018,0,0
"MT","4",2,8,175.8,15.557,34.606,15.53,NA,NA,NA,NA,NA,NA,NA,NA
"MT","4",2,7,177.1,15.536,34.604,15.509,NA,NA,NA,NA,NA,NA,NA,NA
"MT","4",2,6,202.2,14.701,34.504,14.671,NA,NA,NA,NA,1.362,0.002,0,0
"MT","4",2,5,251.9,13.073,34.333,13.038,NA,NA,NA,NA,1.122,0,0,0
"MT","4",2,4,252.6,13.068,34.332,13.033,NA,NA,NA,NA,NA,NA,NA,NA
"MT","4",2,3,252.3,13.07,34.333,13.035,NA,NA,NA,NA,NA,NA,NA,NA
"MT","4",2,2,505.8,7.731,34.041,7.681,NA,NA,NA,NA,0.763,0.002,0,0
"MT","4",2,1,504.8,7.74,34.041,7.69,NA,NA,NA,NA,NA,NA,NA,NA
"MT","4",3,21,3.9,25.952,35.272,25.951,NA,NA,NA,NA,NA,NA,NA,NA
"MT","4",3,20,4.4,25.956,35.272,25.955,NA,NA,NA,NA,NA,NA,NA,NA
"MT","4",3,19,15,25.548,35.282,25.545,NA,NA,NA,NA,NA,NA,NA,NA
"MT","4",3,18,15.9,25.458,35.281,25.455,NA,NA,NA,NA,NA,NA,NA,NA
"MT","4",3,17,16.3,25.321,35.275,25.317,NA,NA,NA,NA,NA,NA,NA,NA
"MT","4",3,16,13.9,25.621,35.284,25.618,NA,NA,NA,NA,NA,NA,NA,NA
"MT","4",3,15,14.7,25.566,35.283,25.563,NA,NA,NA,NA,NA,NA,NA,NA
"MT","4",3,14,15.5,25.499,35.282,25.496,NA,NA,NA,NA,NA,NA,NA,NA
"MT","4",3,13,15.7,25.478,35.281,25.475,NA,NA,NA,NA,NA,NA,NA,NA
"MT","4",3,12,14.9,25.555,35.282,25.552,NA,NA,NA,NA,NA,NA,NA,NA
"MT","4",3,11,15.5,25.493,35.281,25.49,NA,NA,NA,NA,NA,NA,NA,NA
"MT","4",3,10,15.8,25.468,35.281,25.465,NA,NA,NA,NA,NA,NA,NA,NA
"MT","4",3,9,45.8,21.63,35.188,21.621,NA,NA,NA,NA,NA,NA,NA,NA
"MT","4",3,8,46.9,21.553,35.181,21.544,NA,NA,NA,NA,NA,NA,NA,NA
"MT","4",3,7,119.5,17.895,34.906,17.875,NA,NA,NA,NA,NA,NA,NA,NA
"MT","4",3,6,117.8,17.922,34.911,17.902,NA,NA,NA,NA,NA,NA,NA,NA
"MT","4",3,5,117.9,17.921,34.91,17.901,NA,NA,NA,NA,NA,NA,NA,NA
"MT","4",3,4,118.7,17.912,34.909,17.892,NA,NA,NA,NA,NA,NA,NA,NA
"MT","4",3,3,142.4,16.879,34.779,16.856,NA,NA,NA,NA,NA,NA,NA,NA
"MT","4",3,2,140.7,16.93,34.786,16.907,NA,NA,NA,NA,NA,NA,NA,NA
"MT","4",3,1,175.9,15.566,34.605,15.539,NA,NA,NA,NA,NA,NA,NA,NA
"MT","5",1,24,15.2,25.956,35.208,25.953,NA,NA,NA,NA,NA,NA,NA,NA
"MT","5",1,23,15.7,25.952,35.207,25.949,NA,NA,NA,NA,NA,NA,NA,NA
"MT","5",1,22,15.5,25.954,35.208,25.951,2007.2,2318,8.067,NA,NA,NA,NA,NA
"MT","5",1,21,15.1,25.958,35.208,25.955,NA,NA,NA,NA,NA,NA,NA,NA
"MT","5",1,20,15.2,25.957,35.208,25.954,NA,NA,NA,NA,NA,NA,NA,NA
"MT","5",1,19,14.7,25.966,35.208,25.963,NA,NA,NA,NA,NA,NA,NA,NA
"MT","5",1,18,46.4,24.669,35.16,24.659,NA,NA,NA,NA,NA,NA,NA,NA
"MT","5",1,17,76.1,23.244,35.18,23.228,2013.7,2313,8.052,NA,NA,NA,NA,NA
"MT","5",1,16,76,23.251,35.18,23.235,NA,NA,NA,NA,NA,NA,NA,NA
"MT","5",1,15,100.3,22.231,35.231,22.211,NA,NA,NA,NA,NA,NA,NA,NA
"MT","5",1,14,100.6,22.242,35.232,22.222,NA,NA,NA,NA,NA,NA,NA,NA
"MT","5",1,13,122.6,20.956,35.116,20.933,NA,NA,NA,NA,NA,NA,NA,NA
"MT","5",1,12,122.2,20.964,35.115,20.941,2042.6,2312,7.989,NA,NA,NA,NA,NA
"MT","5",1,11,122.5,20.958,35.116,20.935,NA,NA,NA,NA,NA,NA,NA,NA
"MT","5",1,10,122.4,20.961,35.115,20.938,NA,NA,NA,NA,NA,NA,NA,NA
"MT","5",1,9,123.4,20.938,35.117,20.914,NA,NA,NA,NA,NA,NA,NA,NA
"MT","5",1,8,126,20.912,35.12,20.888,NA,NA,NA,NA,NA,NA,NA,NA
"MT","5",1,7,125.5,20.912,35.121,20.888,NA,NA,NA,NA,NA,NA,NA,NA
"MT","5",1,6,151.2,19.776,35.047,19.748,NA,NA,NA,NA,NA,NA,NA,NA
"MT","5",1,5,177.8,19.035,35.005,19.003,NA,NA,NA,NA,NA,NA,NA,NA
"MT","5",1,4,176.6,19.068,35.006,19.036,2050.2,2301,7.962,NA,NA,NA,NA,NA
"MT","5",1,3,175.8,19.09,35.007,19.059,NA,NA,NA,NA,NA,NA,NA,NA
"MT","5",1,2,176.3,19.077,35.007,19.045,NA,NA,NA,NA,NA,NA,NA,NA
"MT","5",1,1,176.6,19.066,35.006,19.034,NA,NA,NA,NA,NA,NA,NA,NA
"MT","5",2,24,6.1,26.217,35.206,26.216,NA,NA,NA,NA,5.422,1.192,0.013,0.006
"MT","5",2,23,15.4,25.906,35.2,25.903,NA,NA,NA,NA,5.184,1.222,0.013,0.008
"MT","5",2,22,15.2,25.907,35.2,25.904,NA,NA,NA,NA,NA,NA,NA,NA
"MT","5",2,21,15.8,25.905,35.201,25.901,NA,NA,NA,NA,NA,NA,NA,NA
"MT","5",2,20,45.7,24.7,35.166,24.69,NA,NA,NA,NA,5.927,1.877,0.014,0.012
"MT","5",2,19,48.7,24.586,35.169,24.576,NA,NA,NA,NA,NA,NA,NA,NA
"MT","5",2,18,48.1,24.616,35.168,24.606,NA,NA,NA,NA,NA,NA,NA,NA
"MT","5",2,17,74.3,23.261,35.178,23.246,NA,NA,NA,NA,5.122,2.251,0.015,0.014
"MT","5",2,16,100.6,22.347,35.201,22.327,NA,NA,NA,NA,4.074,1.771,0.01,0.013
"MT","5",2,15,115.8,21.755,35.196,21.732,NA,NA,NA,NA,4.062,1.377,0.002,0.025
"MT","5",2,14,115.8,21.755,35.196,21.732,NA,NA,NA,NA,NA,NA,NA,NA
"MT","5",2,13,115.7,21.758,35.197,21.735,NA,NA,NA,NA,NA,NA,NA,NA
"MT","5",2,12,125.1,20.995,35.113,20.971,NA,NA,NA,NA,3.302,0.729,0,0.027
"MT","5",2,11,135.7,20.686,35.141,20.66,NA,NA,NA,NA,NA,NA,NA,NA
"MT","5",2,10,135.4,20.688,35.141,20.662,NA,NA,NA,NA,NA,NA,NA,NA
"MT","5",2,9,148.4,19.983,35.066,19.956,NA,NA,NA,NA,2.771,0.287,0,0.011
"MT","5",2,8,175.3,18.879,34.988,18.848,NA,NA,NA,NA,2.244,0.096,0,0.004
"MT","5",2,7,174.8,18.911,34.99,18.88,NA,NA,NA,NA,NA,NA,NA,NA
"MT","5",2,6,175.2,18.888,34.989,18.857,NA,NA,NA,NA,NA,NA,NA,NA
"MT","5",2,5,200,17.614,34.839,17.58,NA,NA,NA,NA,1.949,0.032,0,0.003
"MT","5",2,4,251.6,15.217,34.576,15.179,NA,NA,NA,NA,1.493,0.012,0,0
"MT","5",2,3,250.2,15.228,34.578,15.19,NA,NA,NA,NA,NA,NA,NA,NA
"MT","5",2,2,250.1,15.227,34.578,15.189,NA,NA,NA,NA,NA,NA,NA,NA
"MT","5",2,1,501.1,8.48,34.058,8.427,NA,NA,NA,NA,0.757,0,0,0
"MT","6",1,24,5.5,25.895,35.206,25.894,NA,NA,NA,NA,4.909,1.289,0.011,0.006
"MT","6",1,23,15.8,25.832,35.201,25.828,NA,NA,NA,NA,4.912,1.239,0.011,0.006
"MT","6",1,22,15.2,25.84,35.202,25.837,NA,NA,NA,NA,NA,NA,NA,NA
"MT","6",1,21,14.7,25.848,35.202,25.845,NA,NA,NA,NA,NA,NA,NA,NA
"MT","6",1,20,15.3,25.839,35.202,25.836,NA,NA,NA,NA,NA,NA,NA,NA
"MT","6",1,19,15.1,25.841,35.202,25.838,NA,NA,NA,NA,NA,NA,NA,NA
"MT","6",1,18,15.3,25.838,35.202,25.835,NA,NA,NA,NA,NA,NA,NA,NA
"MT","6",1,17,14.8,25.845,35.202,25.842,NA,NA,NA,NA,NA,NA,NA,NA
"MT","6",1,16,15.4,25.837,35.202,25.834,NA,NA,NA,NA,NA,NA,NA,NA
"MT","6",1,15,15.1,25.841,35.202,25.838,NA,NA,NA,NA,NA,NA,NA,NA
"MT","6",1,14,15.3,25.838,35.202,25.835,NA,NA,NA,NA,NA,NA,NA,NA
"MT","6",1,13,44.9,24.709,35.139,24.699,NA,NA,NA,NA,5.292,1.842,0.009,0.01
"MT","6",1,12,74.6,23.655,35.147,23.639,NA,NA,NA,NA,6.426,2.078,0.016,0.011
"MT","6",1,11,99.8,22.889,35.176,22.869,NA,NA,NA,NA,5.274,2.353,0.014,0.01
"MT","6",1,10,125.7,22.072,35.216,22.047,NA,NA,NA,NA,4.331,1.271,0.001,0.017
"MT","6",1,9,125.7,22.074,35.216,22.049,NA,NA,NA,NA,NA,NA,NA,NA
"MT","6",1,8,125.1,22.085,35.216,22.06,NA,NA,NA,NA,4.297,1.312,0.001,0.013
"MT","6",1,7,149.7,21.069,35.254,21.04,NA,NA,NA,NA,3.635,0.301,0.001,0.011
"MT","6",1,6,175.1,20.526,35.242,20.493,NA,NA,NA,NA,NA,NA,NA,NA
"MT","6",1,5,175.9,20.527,35.242,20.494,NA,NA,NA,NA,2.252,0.02,0,0.001
"MT","6",1,4,200.3,20.122,35.204,20.085,NA,NA,NA,NA,2.206,0.018,0,0.001
"MT","6",1,3,250.4,18.214,34.953,18.171,NA,NA,NA,NA,1.691,0.004,0,0
"MT","6",1,2,501.4,9.023,34.089,8.968,NA,NA,NA,NA,0.832,0,0,0
"MT","6",1,1,499.2,9.045,34.089,8.99,NA,NA,NA,NA,NA,NA,NA,NA
"MT","6",2,24,130.6,21.673,35.236,21.647,NA,NA,NA,NA,NA,NA,NA,NA
"MT","6",2,23,150.5,20.953,35.256,20.924,NA,NA,NA,NA,NA,NA,NA,NA
"MT","6",2,22,150.2,20.957,35.256,20.928,NA,NA,NA,NA,NA,NA,NA,NA
"MT","6",2,21,151.8,20.937,35.256,20.908,NA,NA,NA,NA,NA,NA,NA,NA
"MT","6",2,20,151.2,20.945,35.256,20.916,NA,NA,NA,NA,NA,NA,NA,NA
"MT","6",2,19,149.9,20.96,35.256,20.931,NA,NA,NA,NA,NA,NA,NA,NA
"MT","6",2,18,151.7,20.939,35.256,20.91,NA,NA,NA,NA,NA,NA,NA,NA
"MT","6",2,17,152,20.934,35.256,20.905,NA,NA,NA,NA,NA,NA,NA,NA
"MT","6",2,16,152.2,20.929,35.256,20.9,NA,NA,NA,NA,NA,NA,NA,NA
"MT","6",2,15,151.2,20.945,35.256,20.916,NA,NA,NA,NA,NA,NA,NA,NA
