"filename","polarity","samp_type","cruise","station","cast","depth","abs_depth","rosette","tripl","id","untripl","date_run","timestamp"
"180821_Smp_MS12C1175m_B.mzML","pos","Smp","MT","12",1,"175m",175.6,2,"B","MS12C1175m_B","180821_Smp_MS12C1175m",2018-08-21,2018-08-29 11:05:47
"180821_Smp_MS12C115m_B.mzML","neg","Smp","MT","12",1,"15m",15.6,21,"B","MS12C115m_B","180821_Smp_MS12C115m",2018-08-21,2018-08-29 22:52:57
"180821_Smp_MS12C115m_B.mzML","pos","Smp","MT","12",1,"15m",15.6,21,"B","MS12C115m_B","180821_Smp_MS12C115m",2018-08-21,2018-08-29 22:52:57
"180821_Smp_MS8C1175m_A.mzML","neg","Smp","MT","8",1,"175m",176,1,"A","MS8C1175m_A","180821_Smp_MS8C1175m",2018-08-21,2018-08-29 23:43:25
"180821_Smp_MS8C1175m_A.mzML","pos","Smp","MT","8",1,"175m",176,1,"A","MS8C1175m_A","180821_Smp_MS8C1175m",2018-08-21,2018-08-29 23:43:25
"180821_Smp_MS8C1175m_C.mzML","neg","Smp","MT","8",1,"175m",176,3,"C","MS8C1175m_C","180821_Smp_MS8C1175m",2018-08-21,2018-08-30 01:24:25
"180821_Smp_MS8C1175m_C.mzML","pos","Smp","MT","8",1,"175m",176,3,"C","MS8C1175m_C","180821_Smp_MS8C1175m",2018-08-21,2018-08-30 01:24:25
"180821_Smp_MS14C2DCM_B.mzML","neg","Smp","MT","14",2,"DCM",105.3,11,"B","MS14C2DCM_B","180821_Smp_MS14C2DCM",2018-08-21,2018-08-30 02:14:56
"180821_Smp_MS14C2DCM_B.mzML","pos","Smp","MT","14",2,"DCM",105.3,11,"B","MS14C2DCM_B","180821_Smp_MS14C2DCM",2018-08-21,2018-08-30 02:14:56
"180821_Smp_MS5C1DCM_C.mzML","neg","Smp","MT","5",1,"DCM",122.5,11,"C","MS5C1DCM_C","180821_Smp_MS5C1DCM",2018-08-21,2018-08-30 03:55:59
"180821_Smp_MS5C1DCM_C.mzML","pos","Smp","MT","5",1,"DCM",122.5,11,"C","MS5C1DCM_C","180821_Smp_MS5C1DCM",2018-08-21,2018-08-30 03:55:59
"180821_Smp_MS8C1DCM_B.mzML","neg","Smp","MT","8",1,"DCM",122.5,11,"B","MS8C1DCM_B","180821_Smp_MS8C1DCM",2018-08-21,2018-08-30 04:46:28
"180821_Smp_MS8C1DCM_B.mzML","pos","Smp","MT","8",1,"DCM",122.5,11,"B","MS8C1DCM_B","180821_Smp_MS8C1DCM",2018-08-21,2018-08-30 04:46:28
"180821_Smp_MS9C2DCM_C.mzML","neg","Smp","MT","9",2,"DCM",111,9,"C","MS9C2DCM_C","180821_Smp_MS9C2DCM",2018-08-21,2018-08-30 06:27:29
"180821_Smp_MS9C2DCM_C.mzML","pos","Smp","MT","9",2,"DCM",111,9,"C","MS9C2DCM_C","180821_Smp_MS9C2DCM",2018-08-21,2018-08-30 06:27:29
"180821_Smp_MS9C2DCM_A.mzML","neg","Smp","MT","9",2,"DCM",110,11,"A","MS9C2DCM_A","180821_Smp_MS9C2DCM",2018-08-21,2018-08-30 07:17:58
"180821_Smp_MS9C2DCM_A.mzML","pos","Smp","MT","9",2,"DCM",110,11,"A","MS9C2DCM_A","180821_Smp_MS9C2DCM",2018-08-21,2018-08-30 07:17:58
"180821_Smp_MS8C115m_C.mzML","neg","Smp","MT","8",1,"15m",15.1,19,"C","MS8C115m_C","180821_Smp_MS8C115m",2018-08-21,2018-08-30 08:58:59
"180821_Smp_MS8C115m_C.mzML","pos","Smp","MT","8",1,"15m",15.1,19,"C","MS8C115m_C","180821_Smp_MS8C115m",2018-08-21,2018-08-30 08:58:59
"180821_Smp_MS9C2175m_A.mzML","neg","Smp","MT","9",2,"175m",175.8,1,"A","MS9C2175m_A","180821_Smp_MS9C2175m",2018-08-21,2018-08-30 09:49:28
"180821_Smp_MS9C2175m_A.mzML","pos","Smp","MT","9",2,"175m",175.8,1,"A","MS9C2175m_A","180821_Smp_MS9C2175m",2018-08-21,2018-08-30 09:49:28
"180821_Smp_MS14C215m_A.mzML","neg","Smp","MT","14",2,"15m",15,20,"A","MS14C215m_A","180821_Smp_MS14C215m",2018-08-21,2018-08-30 21:36:40
"180821_Smp_MS14C215m_A.mzML","pos","Smp","MT","14",2,"15m",15,20,"A","MS14C215m_A","180821_Smp_MS14C215m",2018-08-21,2018-08-30 21:36:40
"180821_Smp_MS10C215m_B.mzML","neg","Smp","MT","10",2,"15m",16.4,21,"B","MS10C215m_B","180821_Smp_MS10C215m",2018-08-21,2018-08-30 22:27:06
"180821_Smp_MS10C215m_B.mzML","pos","Smp","MT","10",2,"15m",16.4,21,"B","MS10C215m_B","180821_Smp_MS10C215m",2018-08-21,2018-08-30 22:27:06
"180821_Smp_MS10C2175m_A.mzML","neg","Smp","MT","10",2,"175m",176.9,1,"A","MS10C2175m_A","180821_Smp_MS10C2175m",2018-08-21,2018-08-31 00:08:08
"180821_Smp_MS10C2175m_A.mzML","pos","Smp","MT","10",2,"175m",176.9,1,"A","MS10C2175m_A","180821_Smp_MS10C2175m",2018-08-21,2018-08-31 00:08:08
"180821_Smp_MS10C2DCM_B.mzML","neg","Smp","MT","10",2,"DCM",110,12,"B","MS10C2DCM_B","180821_Smp_MS10C2DCM",2018-08-21,2018-08-31 01:49:09
"180821_Smp_MS10C2DCM_B.mzML","pos","Smp","MT","10",2,"DCM",110,12,"B","MS10C2DCM_B","180821_Smp_MS10C2DCM",2018-08-21,2018-08-31 01:49:09
"180821_Smp_MS4C115m_C.mzML","neg","Smp","MT","4",1,"15m",15.3,22,"C","MS4C115m_C","180821_Smp_MS4C115m",2018-08-21,2018-08-31 03:30:08
"180821_Smp_MS4C115m_C.mzML","pos","Smp","MT","4",1,"15m",15.3,22,"C","MS4C115m_C","180821_Smp_MS4C115m",2018-08-21,2018-08-31 03:30:08
"180821_Smp_MS6C3175m_A.mzML","neg","Smp","MT","6",3,"175m",175.1,1,"A","MS6C3175m_A","180821_Smp_MS6C3175m",2018-08-21,2018-08-31 04:20:39
"180821_Smp_MS6C3175m_A.mzML","pos","Smp","MT","6",3,"175m",175.1,1,"A","MS6C3175m_A","180821_Smp_MS6C3175m",2018-08-21,2018-08-31 04:20:39
"180821_Smp_MS5C1175m_C.mzML","neg","Smp","MT","5",1,"175m",175.8,3,"C","MS5C1175m_C","180821_Smp_MS5C1175m",2018-08-21,2018-08-31 06:01:38
"180821_Smp_MS5C1175m_C.mzML","pos","Smp","MT","5",1,"175m",175.8,3,"C","MS5C1175m_C","180821_Smp_MS5C1175m",2018-08-21,2018-08-31 06:01:38
"180821_Smp_MS9C215m_B.mzML","neg","Smp","MT","9",2,"15m",15.5,21,"B","MS9C215m_B","180821_Smp_MS9C215m",2018-08-21,2018-08-31 06:52:09
"180821_Smp_MS9C215m_B.mzML","pos","Smp","MT","9",2,"15m",15.5,21,"B","MS9C215m_B","180821_Smp_MS9C215m",2018-08-21,2018-08-31 06:52:09
"180821_Smp_MS8C1DCM_A.mzML","neg","Smp","MT","8",1,"DCM",122.2,13,"A","MS8C1DCM_A","180821_Smp_MS8C1DCM",2018-08-21,2018-08-31 08:33:10
"180821_Smp_MS8C1DCM_A.mzML","pos","Smp","MT","8",1,"DCM",122.2,13,"A","MS8C1DCM_A","180821_Smp_MS8C1DCM",2018-08-21,2018-08-31 08:33:10
"180821_Std_H2OInMatrix_3.mzML","neg","Std","MT",NA,NA,NA,NA,NA,NA,NA,NA,2018-08-21,2018-08-31 10:14:12
"180821_Std_H2OInMatrix_3.mzML","pos","Std","MT",NA,NA,NA,NA,NA,NA,NA,NA,2018-08-21,2018-08-31 10:14:12
"180821_Std_4uMStdsMix1InMatrix_3.mzML","neg","Std","MT",NA,NA,NA,NA,NA,NA,NA,NA,2018-08-21,2018-08-31 11:04:41
"180821_Std_4uMStdsMix1InMatrix_3.mzML","pos","Std","MT",NA,NA,NA,NA,NA,NA,NA,NA,2018-08-21,2018-08-31 11:04:41
"180821_Std_4uMStdsMix2InMatrix_3.mzML","neg","Std","MT",NA,NA,NA,NA,NA,NA,NA,NA,2018-08-21,2018-08-31 11:55:13
"180821_Std_4uMStdsMix2InMatrix_3.mzML","pos","Std","MT",NA,NA,NA,NA,NA,NA,NA,NA,2018-08-21,2018-08-31 11:55:13
"180821_Std_4uMStdsMix1InH2O_3.mzML","neg","Std","MT",NA,NA,NA,NA,NA,NA,NA,NA,2018-08-21,2018-08-31 12:45:42
"180821_Std_4uMStdsMix1InH2O_3.mzML","pos","Std","MT",NA,NA,NA,NA,NA,NA,NA,NA,2018-08-21,2018-08-31 12:45:42
"180821_Std_4uMStdsMix2InH2O_3.mzML","neg","Std","MT",NA,NA,NA,NA,NA,NA,NA,NA,2018-08-21,2018-08-31 13:36:13
"180821_Std_4uMStdsMix2InH2O_3.mzML","pos","Std","MT",NA,NA,NA,NA,NA,NA,NA,NA,2018-08-21,2018-08-31 13:36:13
"190715_Std_H2OinMatrix_1.mzML","neg","Std","FK",NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15,2019-07-12 20:14:01
"190715_Std_H2OinMatrix_1.mzML","pos","Std","FK",NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15,2019-07-12 20:14:01
"190715_Std_4uMStdsMix1InH2O_1.mzML","neg","Std","FK",NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15,2019-07-12 21:04:31
"190715_Std_4uMStdsMix1InH2O_1.mzML","pos","Std","FK",NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15,2019-07-12 21:04:31
"190715_Std_4uMStdsMix2InH2O_1.mzML","neg","Std","FK",NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15,2019-07-12 21:55:02
"190715_Std_4uMStdsMix2InH2O_1.mzML","pos","Std","FK",NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15,2019-07-12 21:55:02
"190715_Std_4uMStdsMix1InMatrix_1.mzML","neg","Std","FK",NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15,2019-07-12 22:45:31
"190715_Std_4uMStdsMix1InMatrix_1.mzML","pos","Std","FK",NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15,2019-07-12 22:45:31
"190715_Std_4uMStdsMix2InMatrix_1.mzML","neg","Std","FK",NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15,2019-07-12 23:36:01
"190715_Std_4uMStdsMix2InMatrix_1.mzML","pos","Std","FK",NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15,2019-07-12 23:36:01
"190715_Blk_KM1906U14-Blk_C.mzML","neg","Blk","FK",NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15,2019-07-14 08:25:46
"190715_Blk_KM1906U14-Blk_C.mzML","pos","Blk","FK",NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15,2019-07-14 08:25:46
"190715_Std_H2OinMatrix_2.mzML","neg","Std","FK",NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15,2019-07-18 02:24:10
"190715_Std_H2OinMatrix_2.mzML","pos","Std","FK",NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15,2019-07-18 02:24:10
"190715_Std_4uMStdsMix1InH2O_2.mzML","neg","Std","FK",NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15,2019-07-18 03:14:41
"190715_Std_4uMStdsMix1InH2O_2.mzML","pos","Std","FK",NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15,2019-07-18 03:14:41
"190715_Std_4uMStdsMix2InH2O_2.mzML","neg","Std","FK",NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15,2019-07-18 04:05:12
"190715_Std_4uMStdsMix2InH2O_2.mzML","pos","Std","FK",NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15,2019-07-18 04:05:12
"190715_Std_4uMStdsMix1InMatrix_2.mzML","neg","Std","FK",NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15,2019-07-18 04:55:40
"190715_Std_4uMStdsMix1InMatrix_2.mzML","pos","Std","FK",NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15,2019-07-18 04:55:40
"190715_Std_4uMStdsMix2InMatrix_2.mzML","neg","Std","FK",NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15,2019-07-18 05:46:11
"190715_Std_4uMStdsMix2InMatrix_2.mzML","pos","Std","FK",NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15,2019-07-18 05:46:11
"190715_Poo_TruePooFK180310_Half1.mzML","neg","Poo","FK",NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15,2019-07-18 16:42:48
"190715_Poo_TruePooFK180310_Half1.mzML","pos","Poo","FK",NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15,2019-07-18 16:42:48
"190715_Poo_TruePooFK180310_Full1.mzML","neg","Poo","FK",NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15,2019-07-18 17:33:17
"190715_Poo_TruePooFK180310_Full1.mzML","pos","Poo","FK",NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15,2019-07-18 17:33:17
"190715_Smp_FK180310S80C1-25m_B.mzML","neg","Smp","FK","80",1,"25m",25,NA,"B",NA,"190715_Smp_FK180310S80C1-25m",2019-07-15,2019-07-18 19:14:20
"190715_Smp_FK180310S80C1-25m_B.mzML","pos","Smp","FK","80",1,"25m",25,NA,"B",NA,"190715_Smp_FK180310S80C1-25m",2019-07-15,2019-07-18 19:14:20
"190715_Smp_FK180310S62C1-25m_C.mzML","neg","Smp","FK","62",1,"25m",25,NA,"C",NA,"190715_Smp_FK180310S62C1-25m",2019-07-15,2019-07-18 20:04:47
"190715_Smp_FK180310S62C1-25m_C.mzML","pos","Smp","FK","62",1,"25m",25,NA,"C",NA,"190715_Smp_FK180310S62C1-25m",2019-07-15,2019-07-18 20:04:47
"190715_Smp_FK180310S77C1-DCM_A.mzML","neg","Smp","FK","77",1,"DCM",125,NA,"A",NA,"190715_Smp_FK180310S77C1-DCM",2019-07-15,2019-07-18 21:45:48
"190715_Smp_FK180310S77C1-DCM_A.mzML","pos","Smp","FK","77",1,"DCM",125,NA,"A",NA,"190715_Smp_FK180310S77C1-DCM",2019-07-15,2019-07-18 21:45:48
"190715_Smp_FK180310S77C1-DCM_B.mzML","neg","Smp","FK","77",1,"DCM",125,NA,"B",NA,"190715_Smp_FK180310S77C1-DCM",2019-07-15,2019-07-18 22:36:19
"190715_Smp_FK180310S77C1-DCM_B.mzML","pos","Smp","FK","77",1,"DCM",125,NA,"B",NA,"190715_Smp_FK180310S77C1-DCM",2019-07-15,2019-07-18 22:36:19
"190715_Smp_FK180310S62C1-DCM_B.mzML","neg","Smp","FK","62",1,"DCM",98,NA,"B",NA,"190715_Smp_FK180310S62C1-DCM",2019-07-15,2019-07-19 00:17:18
"190715_Smp_FK180310S62C1-DCM_B.mzML","pos","Smp","FK","62",1,"DCM",98,NA,"B",NA,"190715_Smp_FK180310S62C1-DCM",2019-07-15,2019-07-19 00:17:18
"190715_Smp_FK180310S64C1-25m_B.mzML","neg","Smp","FK","64",1,"25m",25,NA,"B",NA,"190715_Smp_FK180310S64C1-25m",2019-07-15,2019-07-19 01:07:51
"190715_Smp_FK180310S64C1-25m_B.mzML","pos","Smp","FK","64",1,"25m",25,NA,"B",NA,"190715_Smp_FK180310S64C1-25m",2019-07-15,2019-07-19 01:07:51
"190715_Smp_FK180310S62C1-DCM_A.mzML","neg","Smp","FK","62",1,"DCM",98,NA,"A",NA,"190715_Smp_FK180310S62C1-DCM",2019-07-15,2019-07-19 02:48:50
"190715_Smp_FK180310S62C1-DCM_A.mzML","pos","Smp","FK","62",1,"DCM",98,NA,"A",NA,"190715_Smp_FK180310S62C1-DCM",2019-07-15,2019-07-19 02:48:50
"190715_Smp_FK180310S64C1-DCM_A.mzML","neg","Smp","FK","64",1,"DCM",115,NA,"A",NA,"190715_Smp_FK180310S64C1-DCM",2019-07-15,2019-07-19 03:39:21
"190715_Smp_FK180310S64C1-DCM_A.mzML","pos","Smp","FK","64",1,"DCM",115,NA,"A",NA,"190715_Smp_FK180310S64C1-DCM",2019-07-15,2019-07-19 03:39:21
"190715_Smp_FK180310S80C1-25m_C.mzML","neg","Smp","FK","80",1,"25m",25,NA,"C",NA,"190715_Smp_FK180310S80C1-25m",2019-07-15,2019-07-19 05:20:20
"190715_Smp_FK180310S80C1-25m_C.mzML","pos","Smp","FK","80",1,"25m",25,NA,"C",NA,"190715_Smp_FK180310S80C1-25m",2019-07-15,2019-07-19 05:20:20
"190715_Smp_FK180310S64C1-25m_C.mzML","neg","Smp","FK","64",1,"25m",25,NA,"C",NA,"190715_Smp_FK180310S64C1-25m",2019-07-15,2019-07-19 06:10:51
"190715_Smp_FK180310S64C1-25m_C.mzML","pos","Smp","FK","64",1,"25m",25,NA,"C",NA,"190715_Smp_FK180310S64C1-25m",2019-07-15,2019-07-19 06:10:51
"190715_Smp_FK180310S62C1-25m_A.mzML","neg","Smp","FK","62",1,"25m",25,NA,"A",NA,"190715_Smp_FK180310S62C1-25m",2019-07-15,2019-07-19 07:51:53
"190715_Smp_FK180310S62C1-25m_A.mzML","pos","Smp","FK","62",1,"25m",25,NA,"A",NA,"190715_Smp_FK180310S62C1-25m",2019-07-15,2019-07-19 07:51:53
"190715_Smp_FK180310S77C1-25m_C.mzML","neg","Smp","FK","77",1,"25m",25,NA,"C",NA,"190715_Smp_FK180310S77C1-25m",2019-07-15,2019-07-19 08:42:23
"190715_Smp_FK180310S77C1-25m_C.mzML","pos","Smp","FK","77",1,"25m",25,NA,"C",NA,"190715_Smp_FK180310S77C1-25m",2019-07-15,2019-07-19 08:42:23
"190715_Poo_TruePooFK180310_Half2.mzML","neg","Poo","FK",NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15,2019-07-19 11:13:53
"190715_Poo_TruePooFK180310_Half2.mzML","pos","Poo","FK",NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15,2019-07-19 11:13:53
"190715_Poo_TruePooFK180310_Full2.mzML","neg","Poo","FK",NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15,2019-07-19 12:04:26
"190715_Poo_TruePooFK180310_Full2.mzML","pos","Poo","FK",NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15,2019-07-19 12:04:26
"190715_Smp_FK180310S80C1-DCM_C.mzML","neg","Smp","FK","80",1,"DCM",120,NA,"C",NA,"190715_Smp_FK180310S80C1-DCM",2019-07-15,2019-07-19 13:45:25
"190715_Smp_FK180310S80C1-DCM_C.mzML","pos","Smp","FK","80",1,"DCM",120,NA,"C",NA,"190715_Smp_FK180310S80C1-DCM",2019-07-15,2019-07-19 13:45:25
"190715_Smp_FK180310S77C1-25m_B.mzML","neg","Smp","FK","77",1,"25m",25,NA,"B",NA,"190715_Smp_FK180310S77C1-25m",2019-07-15,2019-07-19 14:35:56
"190715_Smp_FK180310S77C1-25m_B.mzML","pos","Smp","FK","77",1,"25m",25,NA,"B",NA,"190715_Smp_FK180310S77C1-25m",2019-07-15,2019-07-19 14:35:56
"190715_Smp_FK180310S80C1-DCM_A.mzML","neg","Smp","FK","80",1,"DCM",120,NA,"A",NA,"190715_Smp_FK180310S80C1-DCM",2019-07-15,2019-07-19 16:16:55
"190715_Smp_FK180310S80C1-DCM_A.mzML","pos","Smp","FK","80",1,"DCM",120,NA,"A",NA,"190715_Smp_FK180310S80C1-DCM",2019-07-15,2019-07-19 16:16:55
"190715_Smp_FK180310S80C1-DCM_B.mzML","neg","Smp","FK","80",1,"DCM",120,NA,"B",NA,"190715_Smp_FK180310S80C1-DCM",2019-07-15,2019-07-19 19:01:18
"190715_Smp_FK180310S80C1-DCM_B.mzML","pos","Smp","FK","80",1,"DCM",120,NA,"B",NA,"190715_Smp_FK180310S80C1-DCM",2019-07-15,2019-07-19 19:01:18
"190715_Smp_FK180310S77C1-25m_A.mzML","neg","Smp","FK","77",1,"25m",25,NA,"A",NA,"190715_Smp_FK180310S77C1-25m",2019-07-15,2019-07-19 20:42:18
"190715_Smp_FK180310S77C1-25m_A.mzML","pos","Smp","FK","77",1,"25m",25,NA,"A",NA,"190715_Smp_FK180310S77C1-25m",2019-07-15,2019-07-19 20:42:18
"190715_Smp_FK180310S80C1-25m_A.mzML","neg","Smp","FK","80",1,"25m",25,NA,"A",NA,"190715_Smp_FK180310S80C1-25m",2019-07-15,2019-07-19 21:32:50
"190715_Smp_FK180310S80C1-25m_A.mzML","pos","Smp","FK","80",1,"25m",25,NA,"A",NA,"190715_Smp_FK180310S80C1-25m",2019-07-15,2019-07-19 21:32:50
"190715_Smp_FK180310S77C1-DCM_C.mzML","neg","Smp","FK","77",1,"DCM",125,NA,"C",NA,"190715_Smp_FK180310S77C1-DCM",2019-07-15,2019-07-19 23:13:50
"190715_Smp_FK180310S77C1-DCM_C.mzML","pos","Smp","FK","77",1,"DCM",125,NA,"C",NA,"190715_Smp_FK180310S77C1-DCM",2019-07-15,2019-07-19 23:13:50
"190715_Smp_FK180310S62C1-DCM_C.mzML","neg","Smp","FK","62",1,"DCM",98,NA,"C",NA,"190715_Smp_FK180310S62C1-DCM",2019-07-15,2019-07-20 00:04:18
"190715_Smp_FK180310S62C1-DCM_C.mzML","pos","Smp","FK","62",1,"DCM",98,NA,"C",NA,"190715_Smp_FK180310S62C1-DCM",2019-07-15,2019-07-20 00:04:18
"190715_Smp_FK180310S64C1-25m_A.mzML","neg","Smp","FK","64",1,"25m",25,NA,"A",NA,"190715_Smp_FK180310S64C1-25m",2019-07-15,2019-07-20 01:45:20
"190715_Smp_FK180310S64C1-25m_A.mzML","pos","Smp","FK","64",1,"25m",25,NA,"A",NA,"190715_Smp_FK180310S64C1-25m",2019-07-15,2019-07-20 01:45:20
"190715_Smp_FK180310S64C1-DCM_C.mzML","neg","Smp","FK","64",1,"DCM",115,NA,"C",NA,"190715_Smp_FK180310S64C1-DCM",2019-07-15,2019-07-20 02:35:48
"190715_Smp_FK180310S64C1-DCM_C.mzML","pos","Smp","FK","64",1,"DCM",115,NA,"C",NA,"190715_Smp_FK180310S64C1-DCM",2019-07-15,2019-07-20 02:35:48
"190715_Smp_FK180310S62C1-25m_B.mzML","neg","Smp","FK","62",1,"25m",25,NA,"B",NA,"190715_Smp_FK180310S62C1-25m",2019-07-15,2019-07-20 04:16:50
"190715_Smp_FK180310S62C1-25m_B.mzML","pos","Smp","FK","62",1,"25m",25,NA,"B",NA,"190715_Smp_FK180310S62C1-25m",2019-07-15,2019-07-20 04:16:50
"190715_Smp_FK180310S64C1-DCM_B.mzML","neg","Smp","FK","64",1,"DCM",115,NA,"B",NA,"190715_Smp_FK180310S64C1-DCM",2019-07-15,2019-07-20 05:07:23
"190715_Smp_FK180310S64C1-DCM_B.mzML","pos","Smp","FK","64",1,"DCM",115,NA,"B",NA,"190715_Smp_FK180310S64C1-DCM",2019-07-15,2019-07-20 05:07:23
"190715_Poo_TruePooFK180310_Half3.mzML","neg","Poo","FK",NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15,2019-07-20 07:38:51
"190715_Poo_TruePooFK180310_Half3.mzML","pos","Poo","FK",NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15,2019-07-20 07:38:51
"190715_Poo_TruePooFK180310_Full3.mzML","neg","Poo","FK",NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15,2019-07-20 08:29:25
"190715_Poo_TruePooFK180310_Full3.mzML","pos","Poo","FK",NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15,2019-07-20 08:29:25
"180205_Poo_TruePooNeg_dda1.mzML","neg/MSMS","Poo","MC",NA,NA,NA,NA,NA,NA,NA,NA,2018-02-05,NA
"180205_Poo_TruePooNeg_dda2.mzML","neg/MSMS","Poo","MC",NA,NA,NA,NA,NA,NA,NA,NA,2018-02-05,NA
"180205_Poo_TruePooNeg_dda3.mzML","neg/MSMS","Poo","MC",NA,NA,NA,NA,NA,NA,NA,NA,2018-02-05,NA
"190715_Poo_TruePooFK180310_DDAneg20.mzML","neg/MSMS","Poo","FK",NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15,NA
"190715_Poo_TruePooFK180310_DDAneg35.mzML","neg/MSMS","Poo","FK",NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15,NA
"190715_Poo_TruePooFK180310_DDAneg50.mzML","neg/MSMS","Poo","FK",NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15,NA
"180205_Poo_TruePooPos_dda1.mzML","pos/MSMS","Poo","MC",NA,NA,NA,NA,NA,NA,NA,NA,2018-02-05,NA
"180205_Poo_TruePooPos_dda2.mzML","pos/MSMS","Poo","MC",NA,NA,NA,NA,NA,NA,NA,NA,2018-02-05,NA
"180205_Poo_TruePooPos_dda3.mzML","pos/MSMS","Poo","MC",NA,NA,NA,NA,NA,NA,NA,NA,2018-02-05,NA
"190715_Poo_TruePooFK180310_DDApos20.mzML","pos/MSMS","Poo","FK",NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15,NA
"190715_Poo_TruePooFK180310_DDApos35.mzML","pos/MSMS","Poo","FK",NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15,NA
"190715_Poo_TruePooFK180310_DDApos50.mzML","pos/MSMS","Poo","FK",NA,NA,NA,NA,NA,NA,NA,NA,2019-07-15,NA
"200709_Poo_TruePooFK180310_DDApos100.mzML","pos/MSMS","Poo","Unknown",NA,NA,NA,NA,NA,NA,NA,NA,2020-07-09,NA
"200709_Poo_TruePooFK180310_DDApos100_150IT.mzML","pos/MSMS","Poo","Unknown",NA,NA,NA,NA,NA,NA,NA,NA,2020-07-09,NA
"200709_Poo_TruePooFK180310_DDApos20.mzML","pos/MSMS","Poo","Unknown",NA,NA,NA,NA,NA,NA,NA,NA,2020-07-09,NA
"200709_Poo_TruePooFK180310_DDApos20_150IT.mzML","pos/MSMS","Poo","Unknown",NA,NA,NA,NA,NA,NA,NA,NA,2020-07-09,NA
"200709_Poo_TruePooFK180310_DDApos50.mzML","pos/MSMS","Poo","Unknown",NA,NA,NA,NA,NA,NA,NA,NA,2020-07-09,NA
"200709_Poo_TruePooFK180310_DDApos50_150IT.mzML","pos/MSMS","Poo","Unknown",NA,NA,NA,NA,NA,NA,NA,NA,2020-07-09,NA
